Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
103.593.750;-260.836;0.4426;-75.549;-88.370;-76.160
103.613.281;-248.016;0.6563;-65.171;-75.549;-21.825
103.632.813;-210.165;0.9921;-48.077;-58.150;37.088
103.652.344;-150.336;17.247;-27.930;-39.530;82.875
103.671.875;-85.012;20.299;-16.636;-28.236;80.739
103.691.406;-48.382;26.404;-17.857;-30.372;28.846
103.710.938;-55.403;39.530;-24.878;-42.277;-37.698
103.730.469;-85.623;57.234;-29.151;-53.571;-77.686
103.750.000;-122.253;72.192;-23.962;-55.098;-66.697
103.769.531;-172.619;71.276;-0.9615;-45.024;-17.552
103.789.063;-226.343;51.435;0.2595;-31.899;38.004
103.808.594;-251.984;19.383;0.3205;-30.678;68.223
103.828.125;-223.596;-0.9615;-0.7479;-45.940;45.330
103.847.656;-154.915;-19.689;-23.657;-61.813;-13.584
103.867.188;-85.012;-13.584;-38.004;-62.118;-74.023
103.886.719;-32.204;-0.5952;-42.888;-48.687;-103.632
103.906.250;-0.5037;0.2289;-32.204;-26.709;-67.002
103.925.781;-14.194;17.247;-0.9921;-0.1679;12.973
103.945.313;-52.045;38.919;12.057;15.720;70.055
103.964.844;-103.022;64.866;30.372;20.910;88.980
103.984.375;-150.031;97.527;46.856;17.552;102.106
104.003.906;-182.692;130.495;57.845;12.057;116.758
104.023.438;-194.292;146.673;55.708;0.6258;103.632
104.042.969;-174.451;133.547;38.004;-0.1068;47.466
104.062.500;-119.811;102.717;12.057;-10.836;-29.457
104.082.031;-41.056;80.739;-11.447;-24.267;-93.864
104.101.563;38.309;70.055;-29.151;-38.004;-121.032
104.121.094;88.065;43.498;-36.172;-42.888;-100.885
104.140.625;100.580;-17.247;-37.393;-35.867;-60.287
104.160.156;87.454;-90.812;-38.004;-19.078;-20.604
104.179.688;49.603;-131.410;-29.762;0.1679;23.352
104.199.219;-0.7479;-127.747;-12.668;18.162;52.961
104.218.750;-63.645;-99.664;0.5037;27.930;48.993
104.238.281;-108.822;-58.761;23.046;36.477;34.646
104.257.813;-139.957;-15.720;40.140;43.193;25.488
104.277.344;-148.810;0.9005;54.792;46.245;17.857
104.296.875;-139.957;0.4121;66.697;47.772;0.4426
104.316.406;-121.032;-14.805;75.244;48.687;-16.941
104.335.938;-110.043;-19.078;84.707;51.435;-23.962
104.355.469;-123.168;0.4426;101.801;58.150;-0.3816
104.375.000;-138.431;40.140;123.168;60.592;12.973
104.394.531;-136.905;68.529;136.600;49.298;-0.7479
104.414.063;-116.148;73.413;128.968;23.962;-72.497
104.433.594;-68.223;48.077;94.475;-12.363;-150.946
104.453.125;0.1984;23.657;43.803;-57.234;-205.891
104.472.656;73.413;31.288;-0.4121;-102.411;-236.111
104.492.188;104.853;66.392;-25.794;-128.358;-223.596
104.511.719;84.096;102.717;-11.142;-121.337;-151.557
104.531.250;63.950;115.537;17.857;-90.812;-59.066
104.550.781;71.581;98.443;40.751;-52.656;17.552
104.570.313;70.665;66.697;55.403;-16.636;75.244
104.589.844;27.320;35.256;65.171;11.142;114.927
104.609.375;-48.382;16.331;76.160;33.425;139.957
104.628.906;-126.221;16.636;92.033;57.234;157.051
104.648.438;-179.945;17.247;106.074;80.739;174.451
104.667.969;-195.513;0.1068;109.127;94.780;195.513
104.687.500;-184.524;-16.941;102.411;92.033;209.860
104.707.031;-142.705;-30.372;84.707;70.971;193.681
104.726.563;-60.897;-37.088;58.761;37.698;143.315
104.746.094;28.846;-25.794;39.530;0.6868;86.844
104.765.625;122.253;-0.7784;34.341;-12.057;38.919
104.785.156;214.133;0.9005;38.004;-19.994;-0.5037
104.804.688;256.258;27.625;43.193;-27.015;-46.856
104.824.219;247.711;39.225;42.277;-44.109;-88.370
104.843.750;215.659;51.435;34.341;-69.444;-136.294
104.863.281;159.799;72.802;26.099;-91.728;-179.335
104.882.813;82.875;90.812;23.962;-98.138;-199.481
104.902.344;-0.2900;94.170;26.404;-89.286;-197.344
104.921.875;-68.529;86.233;25.488;-79.212;-178.114
104.941.406;-94.170;82.265;19.994;-77.991;-151.862
104.960.938;-111.264;91.728;23.046;-75.244;-114.927
104.980.469;-142.705;98.443;36.477;-59.676;-52.350
105.000.000;-161.020;86.233;48.687;-36.477;13.584
105.019.531;-143.010;67.002;58.455;-18.468;56.013
105.039.063;-110.043;45.024;68.529;-0.9921;87.759
105.058.594;-90.507;16.636;77.991;-0.5342;118.284
105.078.125;-81.654;0.0153;87.454;0.1068;140.263
105.097.656;-65.476;0.1679;95.085;0.9310;157.051
105.117.188;-26.099;0.1679;94.475;14.194;164.988
105.136.719;47.772;-14.499;84.096;14.194;162.546
105.156.250;150.336;-48.077;61.813;0.7784;144.231
105.175.781;232.448;-73.413;35.867;-0.2900;102.411
105.195.313;234.585;-63.339;26.099;-0.6868;71.276
105.214.844;176.282;-47.161;30.372;0.0763;75.855
105.234.375;114.011;-45.330;34.951;14.194;96.001
105.253.906;80.128;-32.204;37.088;23.352;95.391
105.273.438;68.834;-0.1374;39.225;24.267;72.802
105.292.969;32.204;37.088;52.656;25.488;71.886
105.312.500;-34.951;74.939;77.381;31.593;99.664
105.332.031;-100.275;98.748;99.054;34.035;132.021
105.351.563;-148.504;109.737;109.432;20.299;148.810
105.371.094;-158.272;121.947;107.906;-11.142;151.862
105.390.625;-124.695;117.369;97.222;-39.225;179.945
105.410.156;-71.276;72.192;85.012;-42.888;244.353
105.429.688;-23.657;13.278;81.654;-25.794;314.560
105.449.219;14.805;-16.941;91.422;-0.2595;374.389
105.468.750;50.214;-16.331;107.295;18.773;410.714
105.488.281;72.192;-17.552;112.485;30.372;390.873
105.507.813;96.917;-56.013;91.422;23.657;302.350
105.527.344;153.999;-114.621;52.350;0.3510;180.556
105.546.875;204.060;-132.326;25.183;-12.363;92.949
105.566.406;208.028;-94.170;22.131;-17.247;75.549
105.585.938;182.998;-41.972;27.320;-18.773;90.812
105.605.469;125.000;0.1984;32.204;-22.741;97.527
105.625.000;37.088;38.004;40.446;-31.593;98.138
105.644.531;-37.393;63.339;48.382;-44.719;91.728
105.664.063;-77.076;73.107;52.961;-51.435;85.928
105.683.594;-91.728;70.360;53.571;-43.193;115.842
105.703.125;-97.527;69.750;49.298;-29.151;183.608
105.722.656;-103.938;83.181;44.109;-19.383;259.005
105.742.188;-117.369;104.853;45.940;-0.9615;323.413
105.761.719;-112.790;111.569;52.961;0.3816;361.569
105.781.250;-45.635;85.012;55.403;17.857;362.485
105.800.781;68.223;32.814;48.382;26.709;332.570
105.820.313;169.567;-33.120;26.099;22.436;260.226
105.839.844;235.806;-114.316;-10.836;0.3510;159.188
105.859.375;258.089;-184.829;-41.056;-17.552;100.580
105.878.906;218.101;-193.376;-39.530;-30.067;120.421
105.898.438;129.579;-131.716;-0.9310;-33.120;175.061
105.917.969;32.204;-45.024;25.183;-32.204;195.818
105.937.500;-44.109;25.488;47.466;-30.983;156.746
105.957.031;-77.076;59.676;51.740;-30.372;79.823
105.976.563;-51.435;56.013;38.614;-35.256;-0.1984
105.996.094;0.1984;27.015;14.499;-48.077;-62.118
106.015.625;32.204;-10.226;-0.9310;-62.424;-79.212
106.035.156;24.573;-33.120;-23.962;-71.886;-42.582
106.054.688;14.194;-26.709;-26.709;-76.160;21.215
106.074.219;20.604;-0.5037;-21.825;-77.686;70.971
106.093.750;16.331;11.142;-10.226;-74.939;96.001
106.113.281;-12.668;21.215;0.7173;-67.918;103.327
106.132.813;-33.120;19.689;17.857;-62.424;91.728
106.152.344;-15.720;-0.2289;0.9005;-60.592;58.455
106.171.875;20.604;-32.814;-12.057;-61.813;18.773
106.191.406;51.740;-55.403;-33.120;-66.392;-22.741
106.210.938;67.002;-56.319;-48.077;-71.581;-58.761
106.230.469;59.982;-27.015;-47.772;-69.139;-45.024
106.250.000;25.183;15.415;-27.320;-50.519;46.551
106.269.531;-24.878;45.635;0.9005;-25.794;184.219
106.289.063;-51.740;52.656;42.888;-12.363;296.245
106.308.594;-40.446;33.730;59.676;-10.836;339.591
106.328.125;-26.404;0.1374;64.560;-0.9615;338.980
106.347.656;-28.541;-31.899;63.950;-0.4121;316.087
106.367.188;-35.867;-53.571;59.676;0.2900;245.269
106.386.719;-44.719;-45.940;57.845;0.9921;139.652
106.406.250;-51.740;-16.331;60.287;16.941;75.855
106.425.781;-42.582;10.531;59.676;22.131;80.128
106.445.313;-0.5952;20.604;48.993;21.825;105.159
106.464.844;59.066;0.9615;29.457;17.552;108.822
106.484.375;131.716;-12.668;0.6868;13.278;77.381
106.503.906;175.366;-34.951;-14.499;0.9005;27.015
106.523.438;169.261;-59.371;-31.899;0.5342;-11.447
106.542.969;130.800;-92.643;-42.888;0.3205;-23.352
106.562.500;89.591;-123.779;-49.908;-0.1068;-0.9005
106.582.031;45.635;-126.221;-46.551;-0.6563;35.867
106.601.563;-0.6258;-93.864;-30.372;-11.752;95.085
106.621.094;-43.803;-45.024;-17.552;-21.825;129.884
106.640.625;-51.740;0.9005;-10.836;-34.341;146.368
106.660.156;-43.498;57.540;-0.5342;-41.667;165.904
106.679.688;-37.393;78.297;-0.0458;-41.056;178.724
106.699.219;-32.509;70.055;0.4121;-36.783;174.756
106.718.750;-20.299;59.676;11.142;-34.646;165.598
106.738.281;-0.8394;65.171;19.078;-38.004;156.441
106.757.813;0.7784;64.866;19.078;-50.824;126.221
106.777.344;23.046;49.298;0.9615;-67.613;85.317
106.796.875;0.2289;37.088;0.4731;-72.192;72.497
106.816.406;-49.603;33.120;0.6868;-63.339;75.549
106.835.938;-88.980;32.509;0.5952;-56.319;45.940
106.855.469;-92.949;22.436;0.1068;-59.676;-12.668
106.875.000;-51.435;-0.4731;-0.1984;-68.834;-54.182
106.894.531;18.773;-23.352;-0.0763;-77.686;-58.761
106.914.063;60.592;-0.9921;0.8089;-80.128;-34.035
106.933.594;52.656;25.488;23.352;-77.076;-0.3510
106.953.125;16.331;61.203;35.562;-71.581;18.162
106.972.656;-28.541;68.223;37.698;-63.339;53.877
106.992.188;-62.729;53.877;34.951;-50.824;119.505
107.011.719;-84.402;52.045;41.361;-33.425;211.081
107.031.250;-87.759;43.193;48.077;-16.941;297.466
107.050.781;-65.781;-0.0763;39.835;-0.9615;327.381
107.070.313;-38.004;-51.435;27.320;-11.447;305.708
107.089.844;-15.415;-71.581;23.657;-20.604;268.468
107.109.375;0.1068;-59.371;26.709;-38.004;214.438
107.128.906;0.0458;-20.299;40.446;-51.740;160.104
107.148.438;-23.046;27.930;67.308;-46.551;140.263
107.167.969;-35.867;48.687;84.402;-31.288;122.558
107.187.500;0.4121;30.372;74.939;-23.962;61.203
107.207.031;63.950;15.720;58.761;-17.857;0.0153
107.226.563;77.686;38.919;59.371;-0.1068;-0.9921
107.246.094;49.603;76.465;67.308;16.026;0.6563
107.265.625;17.857;103.632;68.223;24.573;12.668
107.285.156;-0.6258;114.621;59.676;25.183;-10.531
107.304.688;-25.183;104.548;44.719;21.520;-50.214
107.324.219;-35.867;67.308;25.488;16.331;-85.317
107.343.750;-27.320;10.531;0.1679;0.5952;-126.832
107.363.281;-0.8394;-36.172;-22.131;-0.9005;-174.451
107.382.813;-0.1679;-56.319;-36.172;-25.183;-194.597
107.402.344;-12.668;-49.298;-31.593;-38.004;-172.924
107.421.875;-18.468;-32.509;-16.941;-48.993;-147.894
107.441.406;-0.3205;-30.678;-13.278;-64.255;-150.641
107.460.938;16.331;-43.498;-18.468;-77.991;-160.714
107.480.469;26.099;-50.214;-16.941;-80.433;-142.094
107.500.000;32.814;-42.888;-0.7784;-74.939;-101.190
107.519.531;48.382;-29.457;-0.2595;-74.634;-80.433
107.539.063;70.360;-0.5647;-0.1374;-85.317;-96.001
107.558.594;84.402;26.404;0.3510;-100.885;-121.337
107.578.125;92.949;34.341;0.5952;-114.011;-142.094
107.597.656;99.969;0.7479;0.0763;-119.200;-160.409
107.617.188;96.612;-14.805;0.0763;-116.148;-171.093
107.636.719;79.823;-0.9310;10.226;-108.211;-172.009
107.656.250;55.403;0.9921;17.552;-97.527;-168.346
107.675.781;44.414;15.415;0.7784;-92.949;-179.640
107.695.313;50.519;0.2289;-19.078;-100.275;-210.775
107.714.844;47.161;-0.4731;-38.004;-107.906;-208.944
107.734.375;24.573;-0.0763;-37.393;-100.885;-141.789
107.753.906;0.1068;-0.5647;-33.730;-82.570;-52.045
107.773.438;-12.668;-16.026;-32.509;-62.424;23.046
107.792.969;-33.120;-14.194;-23.657;-44.109;78.907
107.812.500;-64.560;-10.226;-0.9615;-30.067;101.496
107.832.031;-92.338;-10.226;0.6563;-18.468;97.833
107.851.563;-111.874;-0.5647;27.930;-0.4426;92.949
107.871.094;-122.253;-0.7173;49.908;0.9005;88.675
107.890.625;-121.032;-17.552;67.613;19.994;82.570
107.910.156;-101.801;-23.657;77.381;24.573;66.087
107.929.688;-49.908;-30.678;72.802;13.584;0.7479
107.949.219;19.383;-38.919;56.319;-0.6563;-76.160
107.968.750;49.908;-26.404;47.772;-17.857;-105.464
107.988.281;37.393;0.6258;48.077;-25.488;-87.759
108.007.813;39.835;31.288;35.256;-50.214;-105.769
108.027.344;55.098;32.509;13.584;-76.465;-138.431
108.046.875;60.592;10.226;0.1984;-79.518;-132.326
108.066.406;71.886;-28.541;-0.8394;-67.918;-127.747
108.085.938;87.759;-66.697;-23.962;-56.624;-158.272
108.105.469;97.222;-78.297;-32.814;-48.687;-195.208
108.125.000;96.917;-59.676;-30.067;-48.382;-211.996
108.144.531;75.244;-31.593;-22.131;-52.045;-193.987
108.164.063;45.940;-26.404;-18.773;-52.350;-143.926
108.183.594;31.288;-49.908;-21.520;-49.603;-86.844
108.203.125;18.162;-56.929;-17.247;-47.466;-37.088
108.222.656;-0.2900;-38.614;-0.4731;-48.077;-0.2900
108.242.188;-14.499;-34.341;0.4426;-49.908;13.278
108.261.719;-29.151;-41.056;13.278;-46.856;22.436
108.281.250;-63.339;-33.425;27.015;-35.256;23.657
108.300.781;-92.643;-15.720;40.140;-20.299;29.762
108.320.313;-101.190;0.1068;51.129;-0.3510;67.918
108.339.844;-85.012;0.5647;55.708;11.447;117.979
108.359.375;-30.372;-0.9615;41.972;12.973;123.168
108.378.906;34.035;-25.488;18.773;0.3205;75.244
108.398.438;52.961;-21.215;13.278;0.1374;29.457
108.417.969;32.509;-0.6258;29.457;0.9310;18.468
108.437.500;26.099;-0.1679;43.498;12.363;0.2900
108.457.031;45.024;-15.415;41.972;0.5342;-38.614
108.476.563;77.686;-39.225;26.709;-0.7173;-76.160
108.496.094;106.990;-56.013;12.668;-17.552;-74.939
108.515.625;92.033;-52.350;17.857;-13.889;-18.773
108.535.156;34.341;-53.877;33.730;-0.1374;55.403
108.554.688;-19.078;-71.886;48.382;10.531;105.159
108.574.219;-49.908;-72.497;68.223;22.436;131.716
108.593.750;-61.508;-53.266;90.812;33.120;150.336
108.613.281;-58.150;-38.919;102.717;38.309;162.546
108.632.813;-45.024;-25.794;103.022;29.151;159.799
108.652.344;-31.899;-0.6563;101.190;0.6258;141.789
108.671.875;-34.951;0.4731;97.222;-15.110;128.968
108.691.406;-53.877;0.5647;86.538;-27.320;125.305
108.710.938;-65.781;0.4731;68.223;-35.867;111.569
108.730.469;-54.792;-0.7479;41.056;-44.414;79.823
108.750.000;-32.509;-27.625;16.331;-52.045;37.088
108.769.531;-22.741;-27.320;0.5952;-61.203;-12.363
108.789.063;-30.067;-15.415;0.5342;-70.665;-63.339
108.808.594;-42.888;-12.668;0.9921;-68.529;-74.634
108.828.125;-44.719;-23.046;16.941;-52.656;-37.698
108.847.656;-16.636;-54.487;10.226;-40.751;-17.857
108.867.188;17.552;-81.654;0.0153;-36.783;-13.889
108.886.719;23.962;-73.718;0.6563;-31.593;24.573
108.906.250;15.415;-44.414;22.741;-27.320;73.718
108.925.781;0.6563;-18.773;35.867;-20.910;103.022
108.945.313;-0.1984;-13.278;41.972;-0.6563;116.758
108.964.844;-12.363;-20.604;44.719;0.8394;121.642
108.984.375;-36.477;-26.404;50.214;20.604;126.221
109.003.906;-63.645;-45.940;48.687;23.352;111.569
109.023.438;-75.855;-77.686;39.225;16.636;66.697
109.042.969;-85.012;-84.707;42.277;12.668;33.120
109.062.500;-103.327;-64.255;60.592;15.415;42.582
109.082.031;-121.337;-46.856;76.160;13.889;66.392
109.101.563;-123.168;-41.972;79.212;0.2289;70.360
109.121.094;-113.400;-38.614;75.244;-12.057;58.150
109.140.625;-96.917;-35.867;73.107;-23.046;41.667
109.160.156;-56.319;-45.024;66.087;-35.256;26.709
109.179.688;-0.5952;-62.118;50.519;-51.129;27.625
109.199.219;14.194;-66.697;42.582;-62.118;60.592
109.218.750;0.2900;-54.182;50.824;-62.424;117.063
109.238.281;-12.363;-45.330;61.813;-56.319;167.125
109.257.813;-23.046;-48.382;63.950;-48.077;191.850
109.277.344;-45.940;-46.856;61.203;-38.919;205.586
109.296.875;-80.433;-39.530;52.961;-31.593;215.659
109.316.406;-116.148;-39.835;40.446;-21.825;210.165
109.335.938;-149.725;-64.866;32.204;-0.5647;195.513
109.355.469;-178.114;-100.275;30.678;10.531;188.187
109.375.000;-213.828;-103.327;39.225;21.825;191.850
109.394.531;-251.374;-75.549;54.487;23.046;187.882
109.414.063;-269.689;-41.056;70.665;13.278;169.567
109.433.594;-262.057;-13.278;79.518;0.1679;141.789
109.453.125;-225.733;-0.3205;72.497;-0.5342;96.306
109.472.656;-177.808;-0.7479;58.455;-0.8089;52.656
109.492.188;-134.463;-27.625;43.498;-0.9005;34.035
109.511.719;-92.338;-64.560;23.962;-16.636;19.994
109.531.250;-74.328;-106.685;0.8089;-26.709;0.3205
109.550.781;-102.411;-139.652;0.5647;-29.151;0.8700
109.570.313;-151.252;-153.083;0.9615;-23.657;50.519
109.589.844;-179.640;-150.946;12.057;-17.247;99.969
109.609.375;-180.250;-139.957;10.531;-14.499;116.758
109.628.906;-182.692;-121.337;0.9615;-13.278;93.864
109.648.438;-209.249;-99.969;16.026;-0.7173;53.266
109.667.969;-248.626;-83.791;30.678;0.9310;32.509
109.687.500;-271.825;-81.044;46.245;34.646;48.382
109.707.031;-285.867;-91.728;53.266;59.066;81.044
109.726.563;-304.182;-109.432;41.972;67.918;106.380
109.746.094;-308.150;-117.063;0.9921;55.708;109.737
109.765.625;-306.929;-98.443;-24.878;34.035;103.022
109.785.156;-305.708;-65.476;-45.024;19.994;92.338
109.804.688;-294.109;-45.940;-51.435;18.162;62.424
109.824.219;-298.687;-50.214;-53.877;24.267;36.477
109.843.750;-322.802;-67.918;-59.676;32.204;39.225
109.863.281;-318.834;-94.475;-74.634;30.678;35.256
109.882.813;-261.752;-130.800;-97.527;16.636;0.7479
109.902.344;-174.145;-174.145;-114.011;0.2595;-0.7479
109.921.875;-65.476;-244.963;-130.189;-0.9005;-20.604
109.941.406;47.466;-330.739;-153.999;-23.352;-57.234
109.960.938;75.244;-356.990;-152.167;-23.657;-53.571
109.980.469;-26.099;-313.034;-108.211;-0.1984;23.352
110.000.000;-181.166;-253.816;-52.350;26.709;109.737
110.019.531;-280.372;-202.839;-0.8089;53.571;166.819
110.039.063;-282.509;-167.735;19.994;72.802;202.228
110.058.594;-246.490;-140.263;36.783;75.549;209.249
110.078.125;-246.795;-103.938;52.045;65.476;195.513
110.097.656;-290.751;-63.645;73.413;57.234;193.681
110.117.188;-341.728;-28.236;98.443;62.424;228.175
110.136.719;-369.506;-0.6563;114.621;79.212;284.341
110.156.250;-362.179;-0.1984;114.316;90.507;320.360
110.175.781;-326.465;-0.5647;98.443;86.233;324.023
110.195.313;-274.267;-12.057;67.308;67.918;317.613
110.214.844;-215.354;-21.215;27.015;43.803;314.866
110.234.375;-174.145;-35.256;-0.6868;29.151;317.308
110.253.906;-171.703;-52.656;-24.267;30.067;326.160
110.273.438;-197.039;-60.592;-27.625;35.867;339.896
110.292.969;-215.965;-58.150;-25.183;37.698;349.054
110.312.500;-209.249;-51.435;-17.552;40.140;360.958
110.332.031;-189.408;-44.109;0.0153;46.856;380.189
110.351.563;-172.924;-40.140;20.299;51.129;382.021
110.371.094;-177.198;-30.067;37.393;54.182;371.642
110.390.625;-206.502;-10.836;56.013;67.918;367.979
110.410.156;-239.164;-0.4426;75.549;90.812;353.938
110.429.688;-241.606;-17.857;90.812;111.264;327.381
110.449.219;-183.913;-34.035;98.443;122.558;305.403
110.468.750;-84.707;-49.908;100.275;126.526;287.698
110.488.281;-0.0763;-64.255;100.580;125.611;272.131
110.507.813;39.530;-64.866;97.527;117.369;248.321
110.527.344;42.277;-51.740;88.675;102.717;196.123
110.546.875;0.3816;-19.383;86.538;94.475;147.283
110.566.406;-79.518;38.004;101.190;99.054;151.252
110.585.938;-174.451;94.170;116.758;103.632;197.039
110.605.469;-240.079;125.305;117.369;100.580;243.742
110.625.000;-265.110;136.294;105.464;92.643;279.151
110.644.531;-233.059;131.105;82.875;79.823;291.667
110.664.063;-149.115;112.485;51.740;63.034;267.857
110.683.594;-95.391;102.106;30.983;54.487;243.742
110.703.125;-108.516;102.411;30.067;56.929;254.121
110.722.656;-132.021;102.717;36.477;60.592;277.930
110.742.188;-135.379;111.874;43.498;61.203;285.867
110.761.719;-128.968;120.421;52.045;63.339;277.015
110.781.250;-112.485;110.653;60.897;67.613;281.593
110.800.781;-77.076;89.591;69.444;69.444;317.308
110.820.313;-40.751;77.076;82.265;68.223;371.032
110.839.844;-24.878;70.360;98.138;67.918;421.398
110.859.375;-21.825;59.066;109.432;67.613;447.650
110.878.906;-19.689;61.203;117.674;66.087;439.713
110.898.438;-13.584;87.759;123.779;57.845;386.905
110.917.969;0.0153;120.726;123.474;44.414;307.234
110.937.500;25.488;142.705;117.369;33.425;243.742
110.957.031;55.708;151.862;109.737;26.404;200.092
110.976.563;87.149;150.946;101.496;19.689;157.967
110.996.094;122.253;143.926;92.949;12.057;128.968
111.015.625;151.252;134.768;85.012;0.5342;125.305
111.035.156;167.125;121.337;76.465;-0.1068;135.684
111.054.688;170.177;110.653;69.444;-0.8700;145.452
111.074.219;162.546;111.874;64.866;-17.247;146.978
111.093.750;163.156;112.790;53.266;-28.846;140.873
111.113.281;176.282;102.106;33.120;-37.088;140.873
111.132.813;182.387;92.338;23.962;-27.015;168.346
111.152.344;172.009;94.475;35.256;0.1984;219.322
111.171.875;162.851;96.306;50.214;33.120;262.363
111.191.406;172.314;89.896;54.792;50.824;277.015
111.210.938;182.082;90.201;56.929;57.234;278.236
111.230.469;173.230;104.853;64.255;63.034;281.593
111.250.000;161.630;119.505;70.665;71.581;272.741
111.269.531;151.557;130.800;73.413;78.907;242.216
111.289.063;126.526;143.926;79.518;85.012;207.723
111.308.594;87.149;155.830;93.559;95.391;189.103
111.328.125;58.761;163.462;109.432;111.264;181.471
111.347.656;63.645;168.651;116.758;123.779;174.451
111.367.188;92.643;172.009;112.485;128.358;171.703
111.386.719;115.842;170.177;106.685;130.189;184.219
111.406.250;123.474;161.325;106.074;133.242;201.923
111.425.781;120.421;150.336;106.990;135.684;207.112
111.445.313;110.348;140.873;107.295;137.210;200.397
111.464.844;106.685;130.800;107.601;135.989;177.808
111.484.375;123.474;118.284;104.853;129.884;143.010
111.503.906;161.630;108.516;94.780;118.284;110.653
111.523.438;208.333;116.148;75.855;99.054;72.192
111.542.969;242.521;132.326;56.013;81.960;47.772
111.562.500;239.164;131.716;51.740;83.181;88.370
111.582.031;208.028;117.979;62.729;98.748;177.503
111.601.563;182.998;105.159;73.718;111.569;260.531
111.621.094;172.314;89.286;75.855;116.453;320.360
111.640.625;167.430;71.276;73.413;115.232;367.674
111.660.156;154.609;66.392;76.160;113.400;410.714
111.679.688;127.747;81.654;88.675;114.011;440.934
111.699.219;96.917;106.074;105.464;115.537;459.249
111.718.750;71.276;129.579;122.558;118.284;480.922
111.738.281;52.350;147.894;139.957;120.421;500.153
111.757.813;41.972;158.578;152.778;117.674;504.121
111.777.344;45.024;160.714;155.830;107.906;490.079
111.796.875;59.066;157.662;150.641;93.254;452.839
111.816.406;76.160;151.557;139.652;79.212;398.199
111.835.938;96.001;140.873;123.779;66.087;346.001
111.855.469;123.168;128.968;102.106;52.045;315.171
111.875.000;138.736;123.779;82.265;39.835;313.339
111.894.531;125.916;124.695;77.076;33.120;319.444
111.914.063;104.548;125.305;82.570;30.678;315.781
111.933.594;97.527;125.305;85.623;31.593;317.308
111.953.125;109.737;125.000;78.907;34.646;329.823
111.972.656;147.283;122.863;63.339;35.562;336.538
111.992.188;200.702;116.758;44.414;35.867;323.718
112.011.719;235.806;108.211;34.951;41.972;296.245
112.031.250;237.332;97.833;38.309;54.487;282.814
112.050.781;218.712;87.149;48.382;73.718;302.961
112.070.313;190.629;78.602;59.676;97.527;345.391
112.089.844;155.525;69.139;68.834;118.895;389.652
112.109.375;117.979;59.982;72.802;131.716;414.377
112.128.906;91.117;53.571;72.192;134.463;417.125
112.148.438;67.308;51.129;72.497;132.631;416.514
112.167.969;37.088;52.045;76.465;130.800;415.293
112.187.500;18.773;53.571;79.518;125.611;405.220
112.207.031;28.236;55.708;81.044;117.674;385.073
112.226.563;60.287;56.929;83.181;112.790;362.179
112.246.094;82.570;59.371;88.065;114.927;370.116
112.265.625;66.087;69.139;97.222;124.084;413.767
112.285.156;23.352;85.623;110.958;133.852;457.723
112.304.688;-0.8089;103.938;127.137;135.989;480.311
112.324.219;0.0763;116.453;135.989;123.168;469.628
112.343.750;40.140;114.316;129.884;97.222;431.471
112.363.281;68.834;99.054;115.842;70.360;395.452
112.382.813;72.497;77.076;103.022;52.961;372.863
112.402.344;74.634;51.740;86.538;40.751;350.275
112.421.875;86.538;31.288;67.002;31.593;322.802
112.441.406;87.454;24.573;56.929;32.509;302.656
112.460.938;71.886;29.457;57.845;41.361;295.330
112.480.469;59.676;36.783;62.424;52.045;306.013
112.500.000;55.098;38.919;70.055;63.339;340.507
112.519.531;49.908;41.361;83.486;76.770;392.094
112.539.063;47.772;46.551;99.969;88.370;441.239
112.558.594;66.392;44.414;113.400;92.338;461.386
112.578.125;102.411;35.256;119.811;86.844;432.692
112.597.656;131.105;34.951;118.895;71.886;360.958
112.617.188;150.031;49.908;109.737;49.298;280.067
112.636.719;153.694;71.276;99.359;29.457;232.143
112.656.250;122.253;90.812;98.138;24.878;226.954
112.675.781;62.118;110.653;107.906;32.814;243.437
112.695.313;0.5647;132.631;122.253;42.582;262.057
112.714.844;-26.099;150.946;132.021;49.908;272.741
112.734.375;-36.477;156.136;135.684;61.508;288.919
112.753.906;-27.015;143.010;137.821;82.265;317.308
112.773.438;-0.1984;117.979;137.515;104.853;341.117
112.792.969;16.026;96.612;134.768;123.779;362.179
112.812.500;19.994;84.402;128.968;136.600;383.242
112.832.031;28.541;73.107;117.369;139.957;387.515
112.851.563;52.045;58.761;102.717;135.073;371.947
112.871.094;91.117;44.414;90.201;123.779;358.211
112.890.625;142.399;34.341;80.433;108.211;351.801
112.910.156;180.861;29.151;73.107;96.612;347.222
112.929.688;187.271;23.657;70.055;95.391;352.717
112.949.219;169.872;21.215;71.276;101.190;359.432
112.968.750;143.926;27.320;74.939;107.601;348.748
112.988.281;116.453;38.004;78.297;109.737;330.739
113.007.813;102.106;46.245;77.381;105.769;302.961
113.027.344;123.168;46.856;72.497;95.696;251.068
113.046.875;174.756;42.582;65.171;80.128;194.292
113.066.406;249.237;37.393;55.098;61.203;133.852
113.085.938;346.612;34.035;45.330;47.161;62.118
113.105.469;433.608;30.983;41.972;45.330;0.2900
113.125.000;478.175;19.383;40.140;48.077;-29.457
113.144.531;473.596;-0.2289;33.730;46.245;-45.024
113.164.063;425.672;-19.078;30.678;42.888;-47.466
113.183.594;368.590;-22.131;36.783;41.361;-27.320
113.203.125;321.276;-13.278;48.382;40.751;0.3816
