Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
229.980.469;-86.233;-93.864;-26.404;47.466;77.381
230.000.000;-81.349;-94.780;-14.499;56.929;19.078
230.019.531;-74.634;-95.085;-0.3510;66.697;-84.096
230.039.063;-66.697;-94.780;0.5037;76.160;-198.565
230.058.594;-57.845;-93.864;12.363;85.012;-273.657
230.078.125;-49.298;-92.643;17.857;92.033;-274.878
230.097.656;-44.109;-91.422;20.910;96.306;-221.459
230.117.188;-40.751;-89.896;21.520;96.612;-181.166
230.136.719;-36.172;-88.065;19.383;92.949;-183.303
230.156.250;-31.288;-86.538;14.499;87.454;-191.239
230.175.781;-27.930;-86.538;0.8089;82.265;-164.988
230.195.313;-23.657;-87.149;0.1374;77.381;-68.834
230.214.844;-17.247;-87.759;-0.3816;71.886;98.443
230.234.375;-0.9310;-87.454;-0.7784;67.308;257.173
230.253.906;-0.2595;-86.844;-0.9310;65.781;320.665
230.273.438;0.0763;-86.538;-0.8700;68.223;270.299
230.292.969;0.1068;-86.538;-0.6563;70.971;148.199
230.312.500;-0.5647;-87.149;-0.4731;70.971;0.3816
230.332.031;-18.773;-88.980;-0.2595;69.444;-119.811
230.351.563;-27.930;-90.812;0.1374;67.918;-185.745
230.371.094;-32.204;-91.422;0.7479;68.529;-201.923
230.390.625;-39.225;-91.117;15.110;68.223;-199.786
230.410.156;-51.435;-90.812;21.825;61.813;-188.187
230.429.688;-66.392;-91.117;27.625;49.603;-178.724
230.449.219;-81.960;-92.643;33.120;35.562;-178.114
230.468.750;-98.443;-94.170;37.393;23.962;-183.913
230.488.281;-116.148;-96.612;38.919;14.194;-210.470
230.507.813;-133.242;-98.748;37.393;0.7173;-248.016
230.527.344;-148.810;-100.885;35.562;0.6563;-243.437
230.546.875;-164.683;-103.938;33.120;12.363;-196.123
230.566.406;-180.250;-108.211;29.457;21.215;-160.714
230.585.938;-194.292;-112.790;25.794;31.593;-167.430
230.605.469;-205.586;-118.284;23.046;41.056;-192.766
230.625.000;-214.133;-125.000;20.604;47.466;-187.271
230.644.531;-223.901;-133.242;18.468;51.740;-161.935
230.664.063;-240.690;-143.315;16.636;55.403;-162.241
230.683.594;-265.110;-155.525;14.499;56.929;-186.355
230.703.125;-293.803;-169.567;12.363;54.182;-191.239
230.722.656;-321.276;-182.692;10.531;49.603;-139.957
230.742.188;-341.117;-192.766;0.9005;46.856;-47.466
230.761.719;-350.885;-198.260;0.5647;45.024;37.393
230.781.250;-354.853;-201.313;-0.0153;41.667;95.696
230.800.781;-358.822;-204.365;-0.8394;36.477;82.265
230.820.313;-365.842;-208.028;-17.247;30.372;-103.632
230.839.844;-376.526;-211.996;-25.488;24.573;-430.861
230.859.375;-390.263;-215.354;-33.120;19.689;-684.524
230.878.906;-401.252;-216.270;-39.225;16.636;-700.702
230.898.438;-401.252;-212.912;-42.582;16.941;-502.595
230.917.969;-387.210;-206.502;-42.277;21.215;-228.480
230.937.500;-363.706;-198.871;-39.530;29.457;-0.1679
230.957.031;-338.675;-191.545;-36.172;38.004;150.336
230.976.563;-320.055;-187.271;-32.814;42.277;248.932
230.996.094;-312.118;-186.661;-30.067;40.446;276.099
231.015.625;-309.982;-188.797;-28.236;34.035;198.871
231.035.156;-304.792;-190.629;-26.709;23.962;67.918
231.054.688;-295.635;-191.545;-27.015;10.836;-19.383
231.074.219;-283.730;-192.766;-29.457;-0.4731;-27.930
231.093.750;-269.689;-193.681;-34.035;-22.741;34.646
231.113.281;-254.426;-194.597;-38.614;-40.140;151.252
231.132.813;-237.943;-194.902;-41.361;-54.182;293.498
231.152.344;-220.849;-194.597;-43.803;-66.087;403.999
231.171.875;-205.586;-194.902;-46.551;-76.770;418.956
231.191.406;-191.545;-194.597;-49.603;-83.791;360.043
231.210.938;-174.756;-192.766;-49.603;-85.012;272.741
231.230.469;-152.473;-188.492;-45.940;-80.433;160.104
231.250.000;-124.389;-182.387;-39.225;-72.802;27.320
231.269.531;-91.117;-175.366;-30.067;-63.645;-112.179
231.289.063;-55.098;-167.735;-19.078;-53.877;-230.006
231.308.594;-19.383;-160.409;-0.7479;-43.498;-311.203
231.328.125;12.668;-154.304;0.1984;-34.035;-376.526
231.347.656;40.446;-149.115;0.9310;-25.794;-422.619
231.367.188;63.339;-145.147;13.278;-20.299;-415.293
231.386.719;83.791;-140.873;15.720;-17.857;-370.116
231.406.250;103.022;-135.379;17.857;-17.247;-321.581
231.425.781;122.253;-127.747;20.299;-16.941;-241.606
231.445.313;139.957;-119.811;21.825;-18.468;-116.758
231.464.844;153.083;-113.095;22.131;-22.741;-0.8700
231.484.375;161.325;-107.295;21.825;-29.457;27.015
231.503.906;169.567;-101.801;22.436;-37.088;0.3205
231.523.438;178.724;-96.001;24.878;-45.024;-41.972
231.542.969;187.271;-90.812;30.372;-52.656;-91.728
231.562.500;195.818;-87.454;37.393;-58.455;-129.579
231.582.031;204.670;-85.623;45.024;-59.066;-138.126
231.601.563;214.133;-85.623;51.435;-52.961;-121.032
231.621.094;223.901;-85.928;55.708;-42.582;-83.486
231.640.625;233.974;-86.538;57.540;-29.457;-25.794
231.660.156;244.963;-86.233;60.287;-12.363;16.941
231.679.688;257.479;-84.096;65.781;0.7784;-0.5037
231.699.219;269.078;-79.823;71.276;28.846;-72.802
231.718.750;279.151;-74.939;73.413;45.635;-120.726
231.738.281;289.225;-70.360;69.750;55.098;-150.336
231.757.813;300.519;-66.087;63.034;58.761;-182.692
231.777.344;312.424;-59.676;56.624;60.897;-179.945
231.796.875;324.328;-51.740;52.961;62.729;-109.127
231.816.406;334.707;-43.498;52.961;64.866;0.6868
231.835.938;342.949;-35.562;56.319;67.613;134.463
231.855.469;349.359;-29.762;60.897;68.223;267.247
231.875.000;355.769;-25.183;65.476;64.866;394.536
231.894.531;362.790;-20.910;70.055;57.234;477.564
231.914.063;370.727;-16.331;73.718;46.245;488.553
231.933.594;378.053;-11.752;75.549;32.814;436.050
231.953.125;383.242;-0.7784;74.023;16.331;327.686
231.972.656;385.378;-0.5037;68.834;-0.2289;182.998
231.992.188;385.378;-0.3816;61.508;-22.436;64.560
232.011.719;385.684;-0.3205;52.350;-42.888;-0.1984
232.031.250;385.989;-0.3510;40.446;-62.424;-47.161
232.050.781;385.989;-0.5342;27.320;-79.823;-75.244
232.070.313;386.600;-0.8700;15.720;-93.254;-63.950
232.089.844;389.042;-11.752;0.6868;-100.275;-23.962
232.109.375;393.315;-13.584;0.0763;-100.580;-0.3510
232.128.906;397.589;-14.499;-0.0763;-95.391;-0.4731
232.148.438;401.252;-15.415;0.2595;-85.928;14.194
232.167.969;405.525;-15.415;10.531;-73.107;55.098
232.187.500;411.325;-13.584;20.299;-58.150;91.422
232.207.031;418.956;-10.531;30.983;-41.667;103.327
232.226.563;426.893;-0.5952;41.667;-26.099;84.096
232.246.094;433.913;-0.1374;51.740;-11.447;45.635
232.265.625;440.629;0.1984;59.982;0.1068;13.889
232.285.156;446.429;0.4121;66.087;13.889;0.5952
232.304.688;452.228;0.5647;70.971;26.099;0.8394
232.324.219;460.470;0.8394;74.328;37.393;0.9005
232.343.750;470.543;12.363;76.465;48.993;0.8089
232.363.281;478.175;17.857;77.381;61.813;0.5037
232.382.813;482.753;23.962;77.686;76.465;16.941
232.402.344;486.722;31.288;78.907;94.170;60.897
232.421.875;491.300;39.530;81.044;115.232;111.874
232.441.406;496.490;47.772;82.875;135.989;137.821
232.460.938;500.458;54.487;82.265;150.946;146.368
232.480.469;501.984;58.455;77.381;156.746;154.915
232.500.000;501.374;59.371;71.276;153.694;180.861
232.519.531;499.237;58.150;66.087;145.757;247.711
232.539.063;496.795;55.098;60.897;135.684;340.812
232.558.594;494.658;49.908;54.792;124.084;385.684
232.578.125;491.300;42.888;48.687;109.737;342.643
232.597.656;485.501;34.341;42.277;92.643;260.531
232.617.188;477.869;25.794;35.867;74.328;197.955
232.636.719;472.375;18.162;28.541;55.403;165.598
232.656.250;469.628;11.752;20.604;37.088;140.568
232.675.781;469.628;0.5952;13.584;20.604;107.295
232.695.313;470.849;0.1679;0.8089;0.9615;66.392
232.714.844;471.764;-0.0763;0.5037;0.5342;23.046
232.734.375;472.375;-0.2289;0.4426;0.6258;-0.4121
232.753.906;472.985;-0.2289;0.5952;10.226;-0.6258
232.773.438;473.291;-0.0458;0.9005;16.331;0.9615
232.792.969;472.985;0.2289;12.668;23.962;44.109
232.812.500;472.070;0.6868;16.026;32.814;83.791
232.832.031;469.628;11.752;18.773;43.193;94.475
232.851.563;466.575;16.331;21.520;54.182;81.654
232.871.094;464.438;19.994;23.657;65.171;88.675
232.890.625;462.302;23.046;24.573;74.023;116.758
232.910.156;459.554;24.878;24.267;79.518;136.294
232.929.688;456.807;26.099;24.267;83.181;149.725
232.949.219;454.365;27.015;25.488;85.012;175.061
232.968.750;451.007;26.709;27.625;85.623;214.133
232.988.281;447.344;24.878;30.678;84.096;262.668
233.007.813;445.208;21.825;33.730;80.739;323.718
233.027.344;445.513;17.552;36.477;77.686;384.158
233.046.875;448.871;12.973;39.225;76.160;421.703
233.066.406;453.755;0.9615;42.277;75.855;423.840
233.085.938;458.639;0.8089;45.940;76.160;371.642
233.105.469;461.996;0.8394;49.908;76.465;252.289
233.125.000;465.049;0.9921;53.266;74.939;110.958
233.144.531;468.101;13.278;54.792;72.192;-0.6868
233.164.063;470.849;17.857;54.182;67.918;-98.443
233.183.594;471.764;21.825;51.740;60.592;-147.894
233.203.125;472.375;23.962;48.687;50.519;-147.894
233.222.656;473.596;25.183;45.635;39.835;-125.305
233.242.188;475.427;25.488;43.803;30.372;-93.559
233.261.719;476.038;25.488;42.277;22.436;-44.414
233.281.250;474.817;25.183;39.530;15.110;17.247
233.300.781;472.985;23.962;36.783;0.9615;74.328
233.320.313;471.154;21.520;35.256;0.9005;114.316
233.339.844;467.796;18.162;33.730;13.584;142.094
233.359.375;462.607;12.973;31.593;19.994;176.282
233.378.906;459.249;0.6563;30.678;28.236;215.659
233.398.438;460.470;0.0458;32.509;39.530;235.806
233.417.969;464.438;-0.4731;35.867;51.435;230.922
233.437.500;467.491;-0.9921;38.919;61.813;211.081
233.457.031;470.238;-14.805;41.667;72.192;194.292
233.476.563;473.291;-17.857;44.719;85.623;174.756
233.496.094;475.122;-19.383;48.687;103.327;127.442
233.515.625;476.038;-21.825;53.571;122.253;68.529
233.535.156;476.343;-26.404;59.066;136.600;0.3816
233.554.688;474.512;-31.593;63.034;143.620;-51.740
233.574.219;469.933;-36.172;64.866;144.536;-18.468
233.593.750;465.354;-39.835;66.087;139.957;117.369
233.613.281;462.607;-41.667;67.613;133.547;274.573
233.632.813;463.217;-41.667;70.665;130.495;399.115
233.652.344;466.575;-38.919;74.939;134.768;475.427
233.671.875;473.596;-33.120;79.518;144.841;489.774
233.691.406;481.532;-25.794;81.960;152.778;448.260
233.710.938;487.637;-19.078;80.128;153.388;389.042
233.730.469;491.300;-14.194;75.549;147.283;335.012
233.750.000;493.437;-10.531;70.360;138.431;274.267
233.769.531;495.574;-0.7479;67.918;132.937;207.418
233.789.063;497.405;-0.5342;67.613;133.547;137.821
233.808.594;495.879;-0.5647;66.697;135.989;46.245
233.828.125;486.722;-0.8700;62.729;134.158;-49.908
233.847.656;471.764;-15.110;56.013;125.305;-95.696
233.867.188;456.502;-22.436;50.214;112.485;-80.433
233.886.719;446.123;-28.846;46.245;98.748;-24.878
233.906.250;439.408;-33.425;42.888;86.233;89.896
233.925.781;433.913;-36.172;39.530;73.107;267.857
233.945.313;428.419;-37.698;36.477;61.203;434.829
233.964.844;423.840;-38.309;34.951;52.961;512.363
233.984.375;419.261;-39.225;36.172;53.266;490.079
234.003.906;415.293;-38.614;41.667;67.308;423.230
234.023.438;411.020;-35.256;51.740;93.864;380.494
234.042.969;407.662;-30.372;62.118;120.726;372.863
234.062.500;406.746;-26.404;66.392;130.800;379.884
234.082.031;407.357;-25.183;63.339;119.200;404.915
234.101.563;408.272;-25.794;56.624;94.780;430.861
234.121.094;410.104;-27.015;48.993;68.834;396.978
234.140.625;411.935;-28.236;41.361;43.803;271.825
234.160.156;411.630;-30.372;34.035;19.383;95.391
234.179.688;407.967;-32.814;28.541;0.0763;-59.371
234.199.219;400.946;-34.951;26.709;-0.7784;-142.705
234.218.750;392.705;-36.172;27.930;-10.836;-172.314
234.238.281;384.463;-36.783;29.762;-11.447;-201.007
234.257.813;377.747;-35.562;32.814;-0.7784;-233.669
234.277.344;371.642;-31.593;38.004;0.3510;-250.153
234.296.875;367.369;-25.794;45.024;23.657;-233.974
234.316.406;365.537;-18.773;50.519;45.024;-181.471
234.335.938;364.622;-12.057;52.045;59.676;-91.422
234.355.469;363.706;-0.5647;51.129;67.002;33.730
234.375.000;361.569;-0.1374;48.687;70.665;148.810
234.394.531;359.127;0.0153;45.635;72.192;214.438
234.414.063;355.769;0.0153;42.277;68.529;233.364
234.433.594;350.885;-0.1068;39.835;60.287;220.543
234.453.125;342.949;-0.1374;37.698;51.129;194.902
234.472.656;332.265;-0.1984;35.867;43.803;170.788
234.492.188;321.581;-0.3205;35.256;39.225;153.083
234.511.719;311.508;-0.4426;36.172;38.919;140.568
234.531.250;302.961;-0.5037;37.698;42.582;147.894
234.550.781;296.245;-0.5647;37.698;45.940;179.029
234.570.313;291.056;-0.6258;34.646;45.024;207.112
234.589.844;286.477;-0.6868;30.372;40.140;223.901
234.609.375;284.341;-0.7173;26.404;33.730;240.385
234.628.906;283.730;-0.6563;24.573;29.457;246.184
234.648.438;284.341;-0.4121;25.488;29.457;240.690
234.667.969;284.646;-0.1679;27.625;30.983;259.005
234.687.500;284.035;-0.0763;29.151;30.983;321.886
234.707.031;282.204;-0.0153;30.372;30.372;409.493
234.726.563;280.372;0.1374;34.646;35.256;489.774
234.746.094;280.372;0.6258;45.024;50.824;557.845
234.765.625;279.762;13.889;57.845;73.718;593.864
234.785.156;277.015;21.520;67.918;95.696;583.791
234.804.688;272.741;27.625;72.497;110.348;559.371
234.824.219;266.636;30.678;70.971;114.927;506.258
234.843.750;257.479;30.372;65.171;109.127;400.031
234.863.281;246.490;28.846;59.371;101.190;259.615
234.882.813;235.806;28.236;57.540;99.054;117.369
234.902.344;227.564;28.541;59.982;102.106;31.899
234.921.875;221.764;30.372;66.392;106.685;29.762
234.941.406;217.491;33.120;75.549;114.011;101.190
234.960.938;214.133;35.256;85.012;124.695;197.344
234.980.469;211.081;35.562;91.422;137.210;213.523
235.000.000;210.775;34.951;94.780;150.031;88.370
235.019.531;215.049;34.646;95.085;159.799;-120.421
235.039.063;222.680;34.646;92.338;160.714;-283.120
235.058.594;230.617;34.646;87.149;152.778;-344.475
235.078.125;236.111;34.646;80.739;142.705;-364.011
235.097.656;237.637;33.425;73.107;132.937;-374.084
235.117.188;236.416;30.678;63.645;120.726;-324.634
235.136.719;235.806;27.930;54.487;109.737;-182.387
235.156.250;234.585;25.794;46.245;103.327;-23.962
235.175.781;230.922;23.352;37.698;96.001;56.624
235.195.313;226.343;19.994;28.236;83.181;101.496
235.214.844;224.512;15.720;19.994;68.223;182.692
235.234.375;226.038;11.142;15.110;56.013;287.393
235.253.906;229.701;0.7784;12.973;50.214;383.852
235.273.438;232.143;0.5647;11.142;49.603;450.397
235.292.969;231.838;0.3816;0.8394;48.993;456.502
235.312.500;229.396;0.0458;0.5647;47.466;386.905
235.332.031;226.343;-0.2900;0.4426;46.856;263.278
235.351.563;224.817;-0.4731;0.5342;46.245;119.811
235.371.094;225.733;-0.4731;0.6868;42.582;-43.803
235.390.625;226.038;-0.3816;0.4426;28.846;-202.534
235.410.156;222.985;-0.5342;-0.5952;-0.0458;-277.625
235.429.688;219.322;-0.7784;-23.046;-39.225;-258.089
235.449.219;216.880;-0.8394;-39.530;-72.802;-210.470
235.468.750;214.438;-0.7173;-51.435;-93.254;-166.209
235.488.281;211.081;-0.5952;-59.371;-103.022;-98.138
235.507.813;206.197;-0.5342;-61.813;-103.938;28.236
235.527.344;199.786;-0.4426;-57.234;-95.696;215.659
235.546.875;193.071;-0.2289;-46.856;-76.465;442.155
235.566.406;186.355;0.1679;-31.288;-45.635;683.608
235.585.938;182.692;0.6868;-13.584;-0.7173;890.568
235.605.469;182.692;12.668;0.3205;29.151;948.565
235.625.000;185.745;18.162;19.078;59.371;804.487
235.644.531;192.155;23.352;34.951;81.654;574.634
235.664.063;202.534;27.930;50.214;96.612;364.316
235.683.594;214.438;30.983;61.203;105.769;185.440
235.703.125;222.985;32.204;64.560;108.516;31.593
235.722.656;226.343;30.983;60.287;102.717;-122.863
235.742.188;225.733;29.457;52.350;88.675;-291.972
235.761.719;223.901;28.236;44.109;71.886;-468.712
235.781.250;221.459;26.099;35.256;56.929;-632.326
235.800.781;216.270;23.657;24.267;43.193;-724.512
235.820.313;210.470;21.520;12.973;27.625;-727.564
235.839.844;208.639;20.910;0.7479;16.331;-644.231
235.859.375;212.607;23.962;10.226;17.247;-490.995
235.878.906;221.154;29.762;20.604;33.120;-378.358
235.898.438;230.006;37.698;36.477;62.729;-379.273
235.917.969;229.396;43.193;51.435;95.696;-425.366
235.937.500;211.996;42.277;59.982;121.337;-440.018
235.957.031;182.387;35.256;65.171;141.484;-436.966
235.976.563;154.609;27.320;68.223;157.662;-429.335
235.996.094;135.073;21.520;68.529;165.904;-364.927
236.015.625;119.811;16.941;63.645;161.020;-211.081
236.035.156;102.411;13.889;56.929;146.673;13.889
236.054.688;82.265;12.973;51.740;130.495;240.079
236.074.219;64.255;14.499;48.687;115.537;410.714
236.093.750;55.098;19.383;48.687;109.127;494.048
236.113.281;52.961;26.709;52.045;116.148;444.597
236.132.813;52.045;34.951;56.929;128.663;330.433
236.152.344;49.298;40.751;59.676;132.326;264.194
236.171.875;45.940;43.193;59.066;123.474;265.415
236.191.406;39.530;41.972;55.708;107.295;323.718
236.210.938;24.878;37.393;49.908;85.928;397.283
236.230.469;0.0153;28.846;38.614;56.929;419.872
236.250.000;-29.762;16.331;21.520;19.994;346.612
236.269.531;-56.624;0.2595;0.3816;-15.720;177.503
236.289.063;-77.381;-0.9615;-0.8700;-43.193;-48.077
236.308.594;-91.422;-20.299;-16.026;-63.645;-288.919
236.328.125;-86.233;-29.762;-20.910;-78.907;-525.488
236.347.656;-60.897;-37.698;-25.488;-89.896;-746.795
236.367.188;-38.919;-40.751;-25.488;-90.507;-925.366
236.386.719;-30.067;-36.477;-16.636;-74.634;-1.004.121
236.406.250;-22.131;-29.457;-0.1374;-43.193;-918.040
236.425.781;-0.9310;-26.099;12.363;-0.6868;-707.112
236.445.313;-0.5647;-28.541;19.994;21.520;-482.753
236.464.844;-24.573;-34.341;20.604;39.835;-300.824
236.484.375;-59.676;-37.088;19.383;56.624;-171.398
236.503.906;-97.527;-34.951;19.383;75.244;-88.675
236.523.438;-131.410;-31.593;18.773;86.233;-41.056
236.542.969;-159.493;-30.678;15.415;83.791;-0.6258
236.562.500;-182.692;-32.204;0.9005;69.139;23.657
236.582.031;-201.618;-35.256;0.0153;45.940;14.194
236.601.563;-214.744;-38.309;-0.9005;17.552;-59.676
236.621.094;-218.101;-39.225;-15.720;-0.7173;-150.031
236.640.625;-209.249;-36.477;-15.110;-18.773;-187.882
236.660.156;-190.934;-32.204;-0.8394;-18.162;-183.303
236.679.688;-171.398;-29.151;-0.0763;-15.720;-193.681
236.699.219;-155.220;-26.404;0.4426;-17.552;-221.459
236.718.750;-140.568;-21.825;0.8089;-20.299;-235.806
236.738.281;-126.221;-15.720;0.9921;-21.215;-225.122
236.757.813;-112.790;-0.9921;0.9005;-24.573;-195.818
236.777.344;-98.443;-0.6258;0.5952;-30.678;-169.261
236.796.875;-81.044;-0.4426;0.2595;-32.509;-157.662
236.816.406;-60.592;-0.3205;0.2289;-25.794;-147.894
236.835.938;-42.888;-0.0153;0.3510;-17.247;-131.105
236.855.469;-32.204;0.4426;0.3816;-14.805;-127.137
236.875.000;-24.267;10.531;0.4426;-15.110;-140.873
236.894.531;-13.278;17.552;0.9615;-0.8089;-161.325
236.914.063;-0.2289;25.488;20.299;11.752;-195.818
236.933.594;0.4426;33.120;33.730;38.614;-224.817
236.953.125;0.7479;39.225;46.551;64.560;-217.186
236.972.656;0.9615;43.498;57.845;90.507;-185.134
236.992.188;11.447;45.940;66.087;114.316;-165.598
237.011.719;11.142;44.414;67.308;125.611;-165.293
237.031.250;0.8394;38.614;61.203;115.537;-191.239
237.050.781;0.6563;28.541;50.519;89.591;-258.700
237.070.313;0.6868;16.026;39.225;63.034;-304.792
237.089.844;16.941;0.4731;29.457;46.551;-275.794
237.109.375;47.466;-0.2289;23.352;46.856;-209.554
237.128.906;99.054;-0.3510;24.267;67.918;-149.420
237.148.438;164.072;0.0153;32.204;104.853;-129.579
237.167.969;207.112;0.6563;40.751;138.736;-148.810
237.187.500;193.681;15.110;46.856;157.357;-159.188
237.207.031;142.399;26.404;52.961;165.904;-160.714
237.226.563;89.286;38.614;59.066;170.788;-180.861
237.246.094;49.603;48.687;63.034;168.346;-191.239
237.265.625;20.299;54.792;63.034;152.473;-161.630
237.285.156;-0.5037;58.761;59.676;127.747;-108.516
237.304.688;-28.846;62.424;56.013;105.769;-65.476
237.324.219;-49.298;66.087;54.182;91.422;-43.498
237.343.750;-62.118;67.918;52.961;84.096;-30.067
237.363.281;-61.508;63.645;52.045;81.044;-23.046
237.382.813;-39.530;50.824;50.519;80.433;-19.078
237.402.344;-0.0458;33.730;50.519;88.980;-12.057
237.421.875;41.667;18.162;52.961;110.653;-19.078
237.441.406;85.012;0.3816;56.929;135.989;-44.719
237.460.938;138.431;-0.9921;59.676;154.304;-69.750
237.480.469;196.429;-20.299;59.066;163.156;-79.518
237.500.000;238.553;-24.878;53.877;160.714;-65.781
237.519.531;248.016;-28.541;43.498;146.978;-33.730
237.539.063;217.796;-32.509;29.762;127.137;0.8089
237.558.594;162.546;-31.593;17.552;112.790;48.687
237.578.125;106.685;-23.962;12.057;116.148;67.002
237.597.656;74.023;-16.331;13.889;137.515;60.897
237.617.188;80.128;-15.415;19.078;167.430;59.371
237.636.719;114.011;-20.910;23.657;199.481;85.317
237.656.250;141.484;-29.151;24.573;224.512;131.410
237.675.781;127.442;-36.477;17.247;225.122;191.239
237.695.313;70.971;-42.888;0.2595;193.376;254.731
237.714.844;19.689;-52.656;-14.499;144.231;266.941
237.734.375;41.972;-72.497;-32.814;93.254;187.271
237.753.906;169.567;-103.022;-51.435;45.024;56.319
237.773.438;349.969;-137.210;-68.223;0.3205;-68.834
237.792.969;497.711;-168.040;-80.433;-27.015;-183.608
237.812.500;571.276;-195.208;-87.454;-46.551;-300.214
237.832.031;561.508;-213.523;-87.149;-54.792;-384.768
237.851.563;481.227;-210.775;-77.381;-48.382;-403.694
237.871.094;375.611;-187.882;-61.508;-28.541;-390.263
237.890.625;269.078;-157.051;-45.330;-0.2900;-379.579
237.910.156;150.031;-127.137;-32.509;21.520;-351.496
237.929.688;43.193;-97.833;-24.573;39.225;-291.361
237.949.219;-18.773;-71.276;-21.520;47.161;-233.364
237.968.750;-56.624;-50.519;-24.573;45.635;-205.281
237.988.281;-110.653;-36.477;-33.120;39.835;-192.766
238.007.813;-185.440;-23.352;-42.582;35.256;-170.788
238.027.344;-249.237;-0.9005;-48.077;31.899;-142.705
238.046.875;-262.668;0.2289;-48.382;32.204;-141.178
238.066.406;-208.944;0.3205;-45.024;40.446;-180.861
238.085.938;-103.022;-0.9615;-41.056;51.129;-230.922
238.105.469;0.1068;-27.930;-37.698;55.403;-272.131
238.125.000;42.277;-38.309;-32.814;48.687;-295.635
238.144.531;17.857;-39.225;-26.709;31.288;-276.099
238.164.063;-12.668;-41.972;-22.131;0.8700;-225.427
238.183.594;0.7784;-53.877;-20.910;-11.447;-176.893
238.203.125;68.529;-68.834;-21.215;-24.267;-130.800
238.222.656;104.243;-73.413;-19.994;-25.794;-79.212
238.242.188;94.475;-64.255;-16.331;-14.194;-34.951
238.261.719;63.645;-49.908;-13.278;0.4121;-20.299
238.281.250;16.941;-35.867;-12.057;22.436;-44.109
238.300.781;-47.466;-22.741;-11.752;39.225;-97.222
238.320.313;-114.011;-12.668;-12.363;54.792;-166.819
238.339.844;-158.272;-0.7479;-14.499;65.171;-229.396
238.359.375;-163.156;-0.4426;-16.026;69.139;-248.321
238.378.906;-134.768;-0.0763;-16.941;63.034;-219.628
238.398.438;-111.264;0.3510;-18.468;43.803;-179.335
238.417.969;-120.726;0.8700;-21.825;16.026;-165.598
238.437.500;-141.789;15.415;-27.320;-14.499;-180.250
238.457.031;-145.757;22.436;-34.646;-44.719;-193.987
238.476.563;-126.221;27.930;-42.277;-69.139;-193.071
238.496.094;-95.696;29.762;-48.687;-85.012;-191.545
238.515.625;-77.076;28.236;-53.266;-95.391;-225.733
238.535.156;-81.960;25.794;-55.403;-103.022;-313.339
238.554.688;-102.717;24.573;-54.487;-106.074;-393.010
238.574.219;-125.916;24.878;-49.908;-100.885;-411.325
238.593.750;-140.873;25.488;-42.888;-87.149;-401.252
238.613.281;-148.199;26.099;-34.035;-65.476;-367.369
238.632.813;-146.978;26.099;-24.267;-38.614;-296.551
238.652.344;-133.547;24.267;-15.110;-11.447;-229.090
238.671.875;-110.043;19.994;-0.8394;12.057;-208.944
238.691.406;-81.349;14.194;-0.4731;30.678;-237.027
238.710.938;-55.403;0.8700;-0.3510;42.277;-247.100
238.730.469;-38.004;0.6258;-0.2595;50.214;-199.786
238.750.000;-29.457;0.7173;-0.2289;56.319;-137.210
238.769.531;-27.015;11.142;-0.4426;57.845;-77.076
238.789.063;-30.983;17.247;-0.7479;57.234;-12.363
238.808.594;-40.751;24.878;-0.8700;60.592;24.573
238.828.125;-47.466;33.120;-0.7784;69.444;0.6563
238.847.656;-46.245;41.056;-0.3510;84.707;-44.719
238.867.188;-40.140;46.551;0.4426;106.685;-108.516
238.886.719;-34.646;48.993;16.636;133.242;-179.335
238.906.250;-34.341;49.603;30.372;159.188;-220.849
238.925.781;-41.056;49.908;42.888;178.724;-204.670
238.945.313;-52.350;51.435;55.098;190.324;-155.525
238.964.844;-55.403;54.792;68.223;198.565;-93.864
238.984.375;-41.667;59.371;79.823;201.923;-18.468
239.003.906;-31.899;62.424;85.928;194.292;37.393
239.023.438;-40.140;62.118;86.538;178.419;36.783
239.042.969;-54.487;58.455;84.096;161.020;0.1374
239.062.500;-64.255;52.045;79.518;146.673;-34.035
239.082.031;-66.087;43.498;71.276;133.852;-59.066
239.101.563;-62.729;33.730;58.761;118.895;-61.203
239.121.094;-59.982;23.352;42.582;99.359;-63.034
239.140.625;-61.813;14.805;25.183;75.855;-100.580
239.160.156;-69.444;0.9310;0.7479;50.824;-146.673
239.179.688;-80.128;0.7173;-0.5952;30.678;-159.799
239.199.219;-90.812;0.8700;-13.278;20.604;-149.420
239.218.750;-98.748;12.668;-14.805;19.994;-154.609
239.238.281;-98.748;16.941;-11.447;27.625;-184.219
239.257.813;-89.896;20.604;-0.5952;40.751;-193.681
239.277.344;-75.244;23.657;0.0763;55.403;-146.978
239.296.875;-59.066;25.488;0.7173;65.781;-56.013
239.316.406;-46.856;24.878;11.142;67.308;55.403
239.335.938;-44.719;22.741;12.057;62.424;168.956
239.355.469;-52.350;20.910;11.447;58.761;272.131
239.375.000;-65.171;20.604;10.531;58.150;369.200
239.394.531;-79.518;21.215;10.531;60.287;460.470
239.414.063;-92.949;22.436;0.8394;62.424;519.078
239.433.594;-100.885;22.436;0.3205;61.813;501.984
239.453.125;-101.801;21.520;-0.2289;60.897;412.241
239.472.656;-99.359;19.994;-0.5647;64.255;303.266
239.492.188;-96.001;17.857;-0.7173;71.886;194.902
239.511.719;-91.728;16.331;-0.8700;82.875;70.360
239.531.250;-87.149;17.857;-10.226;97.527;-80.128
