Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
9.375.000;21.215;-23.046;0.6563;0.5037;280.983
9.394.531;16.026;-0.7479;21.520;14.194;326.770
9.414.063;0.7173;26.709;34.951;22.131;355.159
9.433.594;14.499;65.781;39.225;27.015;362.179
9.453.125;30.678;102.106;39.835;35.562;371.947
9.472.656;41.667;118.895;39.225;49.603;371.642
9.492.188;48.993;111.569;35.256;61.508;341.117
9.511.719;58.150;94.170;27.625;64.560;311.813
9.531.250;59.676;84.707;22.131;63.339;323.718
9.550.781;46.245;88.675;23.352;63.645;362.179
9.570.313;28.236;97.833;28.541;65.781;380.800
9.589.844;19.994;103.938;32.204;68.223;349.969
9.609.375;17.857;106.380;32.509;70.055;271.825
9.628.906;12.668;105.464;30.678;73.413;184.524
9.648.438;0.7784;99.359;25.794;73.107;131.105
9.667.969;0.8394;87.759;19.689;59.066;124.084
9.687.500;0.7784;78.907;18.468;34.035;150.946
9.707.031;0.2595;79.212;23.352;0.5952;177.808
9.726.563;0.4731;84.402;30.372;-23.962;175.672
9.746.094;14.805;88.370;35.562;-58.150;158.578
9.765.625;28.236;82.875;33.425;-92.643;134.158
9.785.156;48.687;67.613;24.878;-120.116;88.370
9.804.688;73.107;55.708;19.383;-132.937;37.698
9.824.219;93.254;50.519;19.383;-132.021;0.6868
9.843.750;105.159;50.519;22.131;-125.000;-0.7784
9.863.281;108.516;56.319;23.657;-119.505;-26.404
9.882.813;109.432;63.645;22.436;-117.063;-55.098
9.902.344;117.369;67.002;18.773;-114.011;-93.254
9.921.875;140.873;52.656;0.8394;-110.653;-142.094
9.941.406;176.587;18.162;-14.805;-109.737;-185.440
9.960.938;215.354;-16.636;-44.719;-111.874;-200.092
9.980.469;236.416;-22.131;-61.508;-107.295;-170.788
10.000.000;-65.476;-0.1068;-29.762;-12.363;-523.962
10.019.531;-121.642;-0.3816;-23.962;27.320;-512.363
10.039.063;-205.281;-10.836;-25.488;74.023;-471.154
10.058.594;-292.277;-19.383;-31.288;117.979;-404.609
10.078.125;-371.032;-33.730;-41.361;155.220;-331.349
10.097.656;-432.082;-58.455;-58.455;181.777;-280.678
10.117.188;-469.017;-86.538;-82.265;196.429;-269.078
10.136.719;-487.027;-101.496;-106.380;199.176;-295.635
10.156.250;-501.068;-100.275;-123.779;195.818;-337.759
10.175.781;-523.046;-98.748;-132.937;194.902;-368.590
10.195.313;-548.077;-109.737;-134.768;202.839;-376.526
10.214.844;-563.645;-126.832;-132.631;215.354;-368.590
10.234.375;-565.171;-138.126;-128.358;227.259;-353.327
10.253.906;-562.118;-138.431;-123.168;238.248;-338.370
10.273.438;-557.845;-136.905;-120.116;248.016;-338.980
10.292.969;-548.993;-142.399;-119.200;255.952;-358.517
10.312.500;-535.562;-152.778;-119.811;264.499;-379.579
10.332.031;-531.899;-162.241;-120.116;276.404;-394.536
10.351.563;-545.940;-168.651;-120.726;290.140;-406.746
10.371.094;-562.729;-175.061;-122.558;302.656;-415.904
10.390.625;-562.118;-186.661;-129.274;312.424;-435.134
10.410.156;-542.582;-208.944;-143.010;316.392;-476.343
10.429.688;-518.773;-228.785;-157.967;316.087;-509.005
10.449.219;-497.100;-236.416;-172.009;313.339;-498.016
10.468.750;-469.628;-233.974;-190.018;306.319;-456.807
10.488.281;-443.987;-218.407;-208.028;296.245;-409.493
10.507.813;-434.219;-197.344;-219.017;284.951;-357.295
10.527.344;-432.387;-179.945;-225.733;270.910;-319.444
10.546.875;-434.219;-152.167;-226.648;259.005;-317.002
10.566.406;-447.650;-110.958;-220.238;253.816;-328.907
10.585.938;-464.744;-76.770;-215.049;249.542;-325.855
10.605.469;-468.407;-67.308;-217.796;238.248;-312.424
10.625.000;-461.386;-83.181;-227.259;224.512;-308.761
10.644.531;-468.712;-107.906;-233.669;217.796;-311.508
10.664.063;-498.321;-128.968;-230.006;218.712;-310.592
10.683.594;-532.814;-140.873;-216.270;221.764;-297.772
10.703.125;-562.424;-140.568;-195.818;222.680;-264.499
10.722.656;-582.875;-137.210;-174.451;217.491;-232.143
10.742.188;-593.864;-144.841;-157.967;205.281;-230.311
10.761.719;-586.233;-179.029;-150.946;186.966;-260.531
10.781.250;-549.298;-230.922;-152.473;166.819;-305.098
10.800.781;-506.563;-263.278;-150.946;155.220;-345.391
10.820.313;-485.806;-270.299;-141.178;156.441;-367.674
10.839.844;-493.132;-269.383;-122.253;168.040;-353.632
10.859.375;-519.994;-256.258;-92.033;188.797;-293.803
10.878.906;-544.719;-224.512;-59.066;212.912;-232.753
10.898.438;-557.540;-190.934;-33.730;235.195;-205.891
10.917.969;-564.255;-169.872;-16.941;258.700;-175.366
10.937.500;-567.308;-160.409;-0.6258;287.088;-108.211
10.957.031;-562.118;-160.409;-0.4121;313.950;-41.972
10.976.563;-553.571;-167.125;-0.9005;327.076;-16.941
10.996.094;-552.045;-165.293;-13.889;316.392;-12.973
11.015.625;-549.603;-149.725;-20.299;277.015;-12.973
11.035.156;-538.919;-133.242;-32.814;213.828;-36.172
11.054.688;-524.573;-132.937;-53.877;140.568;-100.580
11.074.219;-509.310;-159.493;-80.433;74.939;-196.429
11.093.750;-485.195;-199.786;-107.295;24.267;-293.498
11.113.281;-461.386;-241.300;-131.716;-13.278;-377.137
11.132.813;-459.249;-279.151;-152.167;-43.193;-449.786
11.152.344;-482.753;-300.214;-161.935;-66.392;-494.048
11.171.875;-530.678;-292.888;-156.136;-76.770;-486.111
11.191.406;-587.454;-270.910;-141.178;-72.802;-440.629
11.210.938;-627.137;-259.310;-131.410;-63.950;-385.073
11.230.469;-641.789;-261.447;-131.716;-58.761;-340.507
11.250.000;-633.852;-266.026;-135.684;-56.319;-323.107
11.269.531;-622.558;-265.415;-136.600;-52.045;-324.023
11.289.063;-617.979;-255.952;-131.716;-44.719;-324.634
11.308.594;-608.822;-240.690;-125.000;-34.646;-313.645
11.328.125;-577.076;-235.806;-125.611;-23.962;-298.687
11.347.656;-512.668;-249.542;-136.294;-14.499;-295.024
11.367.188;-436.661;-273.657;-149.115;-0.3510;-297.161
11.386.719;-383.242;-283.730;-151.862;14.499;-289.835
11.406.250;-366.758;-254.426;-137.821;41.056;-285.562
11.425.781;-369.811;-196.429;-119.505;62.729;-324.023
11.445.313;-375.305;-134.768;-105.159;74.023;-393.315
11.464.844;-392.094;-89.591;-91.728;82.875;-438.797
11.484.375;-423.535;-78.907;-79.823;93.559;-441.850
11.503.906;-455.891;-96.917;-72.802;102.106;-411.020
11.523.438;-467.796;-131.410;-72.192;106.685;-367.063
11.542.969;-459.554;-166.819;-76.465;108.822;-344.780
11.562.500;-458.028;-179.640;-78.602;115.537;-357.906
11.582.031;-461.386;-185.745;-79.518;127.747;-385.378
11.601.563;-453.449;-215.659;-88.675;139.957;-403.694
11.621.094;-447.650;-255.037;-103.022;149.115;-403.694
11.640.625;-458.028;-264.194;-104.243;162.241;-372.863
11.660.156;-472.985;-253.510;-95.391;178.419;-324.328
11.679.688;-478.785;-251.374;-89.591;188.187;-289.530
11.699.219;-479.090;-238.553;-80.433;193.376;-261.142
