Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
17.656.250;31.288;-14.805;-17.552;-0.8089;45.940
17.695.313;38.309;-12.057;-17.247;-10.531;80.433
17.734.375;40.446;-13.889;-18.162;-11.142;89.591
17.773.438;38.309;-20.604;-21.520;-13.584;65.171
17.812.500;37.393;-31.899;-25.183;-17.857;22.131
17.851.563;38.919;-41.056;-27.625;-19.689;-14.499
17.890.625;37.088;-44.719;-30.678;-18.773;-41.056
17.929.688;28.846;-45.940;-33.425;-15.720;-51.129
17.968.750;20.604;-43.498;-31.593;-0.9921;-46.856
18.007.813;19.383;-38.309;-24.878;-0.2289;-39.835
18.046.875;24.573;-30.678;-13.889;2,65;-0.9310
18.085.938;33.120;-24.878;-0.1679;4,557638889;35.256
18.125.000;40.751;-23.657;4,769444444;4,345833333;41.361
18.164.063;44.414;-23.046;11.142;2,861805556;3,285416667
18.203.125;43.803;-19.383;11.447;-0.0458;-35.562
18.242.188;44.109;-13.584;6,041666667;-0.5037;-58.150
18.281.250;47.772;-0.5342;4,98125;-0.7173;-56.013
18.320.313;53.266;2,65;5,405555556;-0.8700;-31.288
18.359.375;58.455;10.836;4,345833333;-10.531;0,529861111
18.398.438;61.813;14.194;1,589583333;-15.415;4,769444444
18.437.500;61.508;13.889;0,741666667;-24.267;-25.794
18.476.563;57.540;6,677083333;0,954166667;-34.341;-66.392
18.515.625;53.877;2,013888889;-0.0763;-38.614;-99.664
18.554.688;52.656;-0.4731;-0.6258;-35.256;-120.116
18.593.750;50.519;-12.973;-14.194;-30.372;-125.305
18.632.813;44.109;-20.604;-26.404;-27.320;-120.726
18.671.875;36.783;-26.099;-41.972;-23.046;-92.949
18.710.938;32.509;-28.846;-51.740;-20.910;-42.582
18.750.000;29.151;-30.067;-50.824;-21.520;3,921527778
18.789.063;23.657;-29.457;-44.719;-22.131;44.109
18.828.125;16.941;-24.267;-36.783;-21.520;73.718
18.867.188;10.531;-18.162;-29.151;-20.604;89.591
18.906.250;3,709722222;-19.994;-26.099;-18.773;89.286
18.945.313;0,954166667;-28.236;-24.878;-16.026;71.276
18.984.375;0,529861111;-36.172;-23.352;-14.805;45.940
19.023.438;2,225694444;-41.056;-23.962;-15.415;47.466
19.062.500;3,709722222;-42.582;-23.962;-15.110;59.066
19.101.563;4,557638889;-42.277;-23.046;-14.499;33.120
19.140.625;10.531;-38.614;-23.046;-16.941;-23.352
19.179.688;17.247;-32.509;-20.604;-23.046;-63.339
19.218.750;25.183;-24.878;-12.668;-26.709;-56.624
19.257.813;34.646;-18.468;-0.1374;-25.183;-23.657
19.296.875;41.056;-12.668;6,465277778;-19.078;5,617361111
19.335.938;41.667;-0.6563;16.941;-13.278;30.678
19.375.000;40.751;-0.2289;21.215;-10.836;0,954166667
19.414.063;40.446;-0.1068;21.215;-0.9921;-77.381
19.453.125;36.783;-0.4731;13.584;-12.363;-106.685
19.492.188;30.678;-12.057;1,802083333;-16.026;-53.266
19.531.250;27.015;-15.720;-0.3816;-14.805;35.256
19.570.313;25.488;-13.584;-0.5342;-10.226;128.663
19.609.375;24.267;-0.9310;-0.5952;-0.8089;173.230
19.648.438;24.573;-0.7173;-0.6868;-11.447;138.431
19.687.500;24.878;-0.7784;-0.8394;-18.773;62.424
19.726.563;21.520;-10.531;-12.973;-27.625;-11.142
19.765.625;11.447;-17.552;-20.910;-32.204;-39.835
19.804.688;0,529861111;-27.930;-28.236;-29.762;-17.857
19.843.750;-0.3816;-38.919;-30.372;-21.825;0,318055556
19.882.813;-0.4121;-47.161;-28.846;-11.752;3,921527778
19.921.875;-0.1374;-51.435;-24.878;-0.1984;0,318055556
19.960.938;0,529861111;-52.961;-19.383;3,921527778;-27.625
20.000.000;107.906;5,829166667;-13.889;1,589583333;0,10625
20.039.063;102.717;12.363;-14.194;11.142;-125.611
20.078.125;95.391;20.604;-16.331;26.404;-267.857
20.117.188;83.486;26.099;-20.604;38.309;-379.579
20.156.250;61.203;24.573;-25.794;42.277;-428.724
20.195.313;43.803;22.131;-27.625;40.140;-395.147
20.234.375;47.161;20.604;-27.320;33.120;-326.160
20.273.438;63.645;19.383;-27.015;24.878;-279.151
20.312.500;76.160;19.078;-27.625;18.773;-275.488
20.351.563;75.855;19.689;-31.288;12.057;-308.150
20.390.625;67.613;19.383;-40.140;0,529861111;-346.917
20.429.688;62.424;17.857;-52.045;-11.447;-356.685
20.468.750;67.308;17.552;-60.897;-22.131;-338.675
20.507.813;77.076;19.689;-61.508;-26.404;-334.096
20.546.875;79.212;22.436;-58.455;-23.962;-351.496
20.585.938;74.328;24.267;-59.066;-22.131;-375.916
20.625.000;70.971;24.878;-62.729;-24.267;-386.600
20.664.063;74.023;27.320;-65.781;-27.625;-377.137
20.703.125;77.381;30.372;-69.750;-30.983;-397.589
20.742.188;72.802;27.015;-77.686;-36.172;-435.745
20.781.250;62.729;18.162;-85.623;-39.530;-421.398
20.820.313;56.013;11.142;-88.675;-38.004;-376.832
20.859.375;56.929;3,285416667;-85.928;-31.593;-341.117
20.898.438;58.150;-0.1679;-76.465;-21.520;-303.877
20.937.500;53.571;-0.7479;-62.424;-11.447;-270.604
20.976.563;46.856;-11.447;-52.350;-0.4426;-259.921
21.015.625;41.361;-13.584;-48.687;-0.0458;-259.005
21.054.688;39.530;-12.363;-46.856;1,165972222;-255.647
21.093.750;41.361;-0.7784;-44.719;0,318055556;-266.026
21.132.813;44.414;-0.2289;-43.498;-0.2900;-270.604
21.171.875;45.024;0,10625;-42.888;-0.3816;-240.995
21.210.938;45.330;3,073611111;-41.667;-0.2289;-190.324
21.250.000;48.993;13.584;-39.835;0,10625;-136.600
21.289.063;52.350;20.910;-37.698;0,741666667;-99.359
21.328.125;51.740;22.131;-34.646;0,954166667;-99.054
21.367.188;49.298;19.689;-29.457;0,741666667;-136.294
21.406.250;48.077;15.720;-22.436;-0.0153;-193.987
21.445.313;50.214;12.363;-18.162;-0.0763;-240.690
21.484.375;55.403;12.363;-19.689;0,10625;-249.237
21.523.438;60.287;16.636;-22.741;2,013888889;-231.838
21.562.500;60.897;20.299;-25.794;4,133333333;-219.628
21.601.563;56.624;19.689;-28.541;4,557638889;-220.543
21.640.625;52.045;15.110;-31.899;0,741666667;-229.701
21.679.688;48.077;4,557638889;-37.698;-0.6563;-235.195
21.718.750;42.888;-0.0763;-47.772;-11.142;-222.375
21.757.813;36.477;-0.3205;-59.066;-14.499;-199.481
21.796.875;34.341;-0.2595;-67.613;-19.994;-184.829
21.835.938;37.088;-0.2595;-71.581;-25.183;-181.166
21.875.000;41.361;-0.6258;-72.497;-29.151;-186.966
21.914.063;44.719;-11.447;-70.971;-30.983;-208.333
21.953.125;47.466;-16.636;-64.560;-31.288;-237.027
21.992.188;49.298;-19.078;-54.182;-30.678;-256.258
22.031.250;48.993;-16.026;-42.582;-28.236;-255.037
22.070.313;47.161;-0.9310;-32.814;-25.183;-235.195
22.109.375;49.298;-0.4121;-23.352;-21.825;-221.764
22.148.438;52.350;-0.4426;-19.383;-19.078;-214.438
22.187.500;53.266;-0.6868;-22.131;-17.857;-199.786
22.226.563;51.435;-10.531;-25.794;-16.941;-189.713
22.265.625;48.993;-16.331;-25.183;-15.110;-184.829
22.304.688;46.245;-19.689;-21.520;-11.447;-171.398
22.343.750;42.277;-20.604;-19.383;-0.7479;-156.136
22.382.813;35.867;-22.741;-20.604;-0.4121;-147.894
22.421.875;28.541;-25.488;-24.267;-0.4121;-145.757
22.460.938;24.267;-26.404;-31.288;-0.7479;-148.810
22.500.000;20.604;-26.099;-41.972;-11.752;-145.757
22.539.063;12.973;-28.541;-54.182;-16.636;-130.800
22.578.125;1,377777778;-34.646;-63.339;-20.299;-121.642
22.617.188;-0.9310;-42.277;-66.697;-16.331;-112.485
22.656.250;-14.805;-47.161;-64.560;-0.7784;-91.422
22.695.313;-12.363;-50.824;-59.066;-0.2595;-85.012
22.734.375;-0.7479;-52.961;-54.182;-0.2900;-102.106
22.773.438;-0.1984;-50.519;-50.519;-0.5952;-102.411
22.812.500;3,285416667;-42.277;-47.466;-10.836;-63.950
22.851.563;10.531;-32.204;-44.414;-16.941;-36.477
22.890.625;15.720;-23.352;-40.140;-20.299;-53.877
22.929.688;22.741;-16.636;-38.614;-21.520;-92.033
22.968.750;31.288;-10.226;-42.888;-25.794;-138.736
23.007.813;37.393;-0.5647;-48.993;-33.425;-189.408
23.046.875;42.582;-0.5647;-51.740;-41.056;-219.322
23.085.938;47.466;-0.9005;-49.603;-45.024;-213.828
23.125.000;47.161;-10.836;-45.940;-45.024;-176.587
23.164.063;41.667;-10.226;-41.667;-44.109;-130.495
23.203.125;38.309;-10.836;-38.004;-42.582;-115.232
23.242.188;39.225;-13.889;-35.256;-39.530;-140.263
23.281.250;39.835;-17.247;-34.646;-37.393;-176.282
23.320.313;38.614;-19.689;-37.698;-36.172;-204.670
23.359.375;39.835;-21.825;-41.667;-33.120;-217.796
23.398.438;42.277;-23.046;-45.635;-28.236;-202.534
23.437.500;40.446;-22.741;-51.129;-25.488;-170.482
23.476.563;36.783;-21.215;-53.266;-26.099;-150.336
23.515.625;31.593;-18.773;-48.993;-25.794;-153.083
23.554.688;23.352;-14.194;-41.056;-22.436;-153.694
23.593.750;16.026;-10.226;-33.120;-18.773;-123.779
23.632.813;11.752;-0.7173;-29.151;-17.857;-99.969
23.671.875;4,769444444;-0.5647;-30.372;-19.078;-110.653
23.710.938;1,802083333;-0.7784;-34.341;-22.436;-105.159
23.750.000;0,741666667;-13.889;-39.225;-27.625;-70.360
23.789.063;3,921527778;-19.078;-41.361;-31.288;-50.214
23.828.125;16.026;-22.131;-41.056;-32.204;-62.118
23.867.188;24.573;-23.962;-40.140;-29.762;-96.917
23.906.250;27.625;-24.267;-37.393;-26.404;-127.747
23.945.313;27.320;-21.520;-33.120;-23.352;-145.452
23.984.375;25.488;-13.889;-27.930;-17.247;-152.473
24.023.438;26.709;-0.3816;-22.131;-11.142;-139.347
24.062.500;32.814;2,4375;-18.468;-0.9615;-109.127
24.101.563;39.835;5,617361111;-18.773;-10.531;-90.812
24.140.625;42.582;11.447;-21.825;-12.363;-98.443
24.179.688;41.361;11.447;-24.573;-15.720;-109.737
24.218.750;39.530;4,345833333;-27.930;-18.468;-121.642
24.257.813;36.783;-0.0763;-30.983;-16.636;-130.495
24.296.875;30.067;-0.4121;-30.678;-0.5952;-97.833
24.335.938;22.131;-0.4731;-27.930;4,345833333;-35.867
24.375.000;16.331;-0.8700;-26.099;12.973;-0.1679
24.414.063;11.447;-16.636;-27.015;16.636;6,041666667
24.453.125;4,769444444;-25.183;-29.457;18.162;21.520
24.492.188;4,133333333;-28.846;-28.846;19.078;13.278
24.531.250;4,769444444;-25.488;-27.015;18.468;-29.151
24.570.313;4,98125;-18.468;-25.183;15.415;-68.529
24.609.375;6,041666667;-11.752;-21.825;14.194;-80.739
24.648.438;12.363;-0.4426;-19.383;14.499;-78.297
24.687.500;17.247;1,165972222;-21.520;6,253472222;-68.834
24.726.563;20.910;2,65;-28.236;-0.1068;-61.203
24.765.625;23.657;0,10625;-36.783;-10.226;-70.055
24.804.688;24.573;-0.8394;-44.109;-17.857;-84.096
24.843.750;23.657;-16.331;-47.161;-22.741;-85.317
24.882.813;27.930;-16.331;-44.109;-23.657;-82.265
24.921.875;34.951;-11.447;-39.530;-21.520;-84.096
24.960.938;36.783;-0.9310;-35.867;-19.689;-85.012
25.000.000;34.646;-0.7479;-29.762;-16.941;-87.759
25.039.063;32.814;-0.4426;-25.183;-11.142;-93.864
25.078.125;30.067;-0.2900;-24.878;-0.4731;-97.527
25.117.188;28.846;-0.3205;-24.267;-0.2900;-99.969
25.156.250;31.593;-0.2900;-21.520;-0.4426;-98.138
25.195.313;34.035;-0.0458;-20.299;-0.6563;-97.222
25.234.375;34.035;0,529861111;-25.488;-0.9921;-96.612
25.273.438;30.678;0,10625;-34.035;-12.363;-78.907
25.312.500;25.488;-0.2900;-39.530;-0.7784;-52.656
25.351.563;21.825;-0.7173;-38.004;1,377777778;-22.741
25.390.625;18.773;-11.142;-30.983;6,889583333;16.636
25.429.688;15.110;-12.363;-22.436;12.973;32.509
25.468.750;12.668;-0.9615;-14.499;11.752;16.331
25.507.813;11.752;-0.6563;-11.142;6,253472222;5,617361111
25.546.875;15.415;-0.5647;-11.752;3,709722222;3,073611111
25.585.938;22.741;-0.5952;-12.668;0,10625;-19.994
25.625.000;26.404;-0.5647;-14.499;-0.4731;-44.719
25.664.063;23.962;-0.6563;-19.078;-0.9615;-61.813
25.703.125;19.078;-11.142;-24.573;-10.226;-90.812
25.742.188;11.752;-17.247;-28.236;-0.4426;-81.349
25.781.250;1,589583333;-19.078;-27.930;0,954166667;-29.762
25.820.313;-0.3205;-11.752;-22.741;3,709722222;3,497916667
25.859.375;-0.1068;-0.0153;-12.057;10.226;32.509
25.898.438;4,133333333;5,19375;0,529861111;12.973;58.455
25.937.500;12.668;11.752;5,617361111;12.057;61.508
25.976.563;14.499;14.805;4,98125;6,677083333;38.004
26.015.625;13.278;13.278;1,377777778;4,98125;13.889
26.054.688;14.499;5,405555556;-0.1374;3,497916667;18.468
26.093.750;19.994;3,285416667;-0.3816;2,65;39.835
26.132.813;23.352;4,557638889;-0.7479;2,65;45.024
26.171.875;23.962;6,889583333;-10.226;3,497916667;27.015
26.210.938;24.267;11.447;-0.9615;4,557638889;12.057
26.250.000;23.046;10.226;-0.8394;4,133333333;3,073611111
26.289.063;19.383;4,769444444;-0.9615;2,861805556;-24.267
26.328.125;16.331;2,861805556;-0.9310;1,165972222;-52.350
26.367.188;16.941;2,65;-0.2900;2,4375;-48.687
26.406.250;19.994;4,345833333;3,073611111;10.226;-37.088
26.445.313;24.878;6,465277778;6,889583333;15.415;-37.088
26.484.375;32.204;14.194;18.468;19.994;-46.245
26.523.438;38.614;22.131;31.288;27.015;-49.908
26.562.500;43.193;28.541;40.140;34.646;-52.350
26.601.563;45.940;27.320;42.582;42.277;-53.266
26.640.625;43.193;21.520;39.225;49.908;-25.183
26.679.688;36.172;14.805;32.509;53.571;1,377777778
26.718.750;31.288;6,677083333;25.794;51.435;0,529861111
26.757.813;28.236;4,98125;19.994;47.772;2,013888889
26.796.875;26.099;3,709722222;16.331;45.024;-0.4731
26.835.938;25.794;0,954166667;13.889;39.835;-40.446
26.875.000;23.962;-0.3816;5,617361111;31.899;-51.129
26.914.063;15.415;-0.6868;0,954166667;23.352;-0.5647
26.953.125;5,617361111;-0.7479;-0.1984;16.026;48.077
26.992.188;5,829166667;-0.6258;-0.4731;6,465277778;60.897
27.031.250;11.752;-0.1984;-0.6868;3,285416667;45.940
27.070.313;16.026;3,497916667;-0.5647;3,285416667;30.372
27.109.375;20.299;6,253472222;-0.3205;6,253472222;26.404
27.148.438;18.773;5,617361111;-0.2900;18.468;47.161
27.187.500;11.142;3,921527778;-0.6258;28.236;81.044
27.226.563;2,225694444;0,954166667;-0.9921;31.593;100.275
27.265.625;-0.0458;-0.2900;-10.836;31.288;103.632
27.304.688;0,954166667;-0.2595;-0.8089;30.678;117.369
27.343.750;6,465277778;2,4375;-0.1679;28.846;146.368
27.382.813;16.636;10.836;3,285416667;24.878;155.220
27.421.875;20.299;15.415;5,617361111;21.215;112.485
27.460.938;21.825;17.857;4,769444444;19.383;46.856
27.500.000;19.994;17.552;3,073611111;17.857;10.531
27.539.063;15.720;12.973;1,802083333;15.110;5,19375
27.578.125;12.668;4,557638889;2,225694444;14.499;34.646
27.617.188;12.973;3,285416667;5,829166667;16.636;78.907
27.656.250;16.026;3,921527778;15.415;16.636;93.254
27.695.313;19.994;5,19375;19.689;15.415;60.897
27.734.375;25.183;12.057;21.520;13.889;3,921527778
27.773.438;33.120;16.941;22.741;14.805;-41.056
27.812.500;40.140;17.857;19.078;18.162;-67.002
27.851.563;41.667;15.415;10.836;17.552;-81.960
27.890.625;40.751;12.973;2,65;13.278;-96.001
27.929.688;38.614;10.836;0,10625;5,617361111;-103.632
27.968.750;36.783;10.531;0,318055556;2,861805556;-113.095
28.007.813;34.951;15.720;5,617361111;3,709722222;-108.822
28.046.875;34.646;22.131;19.689;13.584;-57.540
28.085.938;36.477;23.046;27.015;24.878;-0.3816
28.125.000;38.919;20.299;27.625;32.509;10.836
28.164.063;39.225;17.857;22.131;32.509;3,709722222
28.203.125;38.309;14.194;14.499;24.878;-27.015
28.242.188;37.088;12.057;12.057;15.720;-73.107
28.281.250;36.783;14.194;16.026;12.973;-85.623
28.320.313;40.446;19.689;23.962;16.026;-74.328
28.359.375;51.740;28.846;34.951;22.436;-74.939
28.398.438;63.950;38.004;44.109;29.762;-66.697
28.437.500;67.002;38.919;45.024;36.172;-32.509
28.476.563;59.676;30.678;36.783;40.140;13.889
28.515.625;49.298;18.468;24.267;39.835;71.886
28.554.688;40.446;4,769444444;13.584;34.951;114.927
28.593.750;34.646;-0.1068;5,829166667;28.541;127.137
28.632.813;33.120;-0.3205;4,98125;22.436;122.863
28.671.875;36.477;-0.0763;4,769444444;16.941;115.232
28.710.938;41.667;2,225694444;4,133333333;13.889;127.442
28.750.000;45.635;4,98125;3,497916667;11.752;151.862
28.789.063;45.635;6,465277778;1,589583333;6,041666667;153.083
28.828.125;42.888;10.226;-0.0458;3,921527778;134.158
28.867.188;41.972;10.226;-0.1374;2,65;121.947
28.906.250;40.446;4,98125;0,10625;1,589583333;117.674
28.945.313;35.562;0,318055556;2,861805556;0,954166667;101.190
28.984.375;29.762;-0.4731;6,465277778;2,013888889;76.160
29.023.438;25.183;-0.3816;13.278;4,769444444;89.896
29.062.500;24.267;-0.0763;14.805;11.752;151.557
29.101.563;27.320;0,318055556;14.805;14.499;186.355
29.140.625;29.457;-0.0153;11.752;11.142;172.009
29.179.688;26.709;-0.2900;5,405555556;5,829166667;166.514
29.218.750;20.299;-0.2595;3,497916667;6,889583333;198.260
29.257.813;13.889;2,4375;4,345833333;10.226;235.501
29.296.875;12.363;12.057;11.447;6,041666667;238.248
29.335.938;16.026;17.552;17.552;10.531;216.880
29.375.000;20.604;20.910;23.046;17.247;177.503
29.414.063;25.488;22.741;28.236;27.320;139.347
29.453.125;30.678;20.299;29.457;34.951;144.536
29.492.188;32.204;10.836;23.046;37.088;164.988
29.531.250;30.067;0,741666667;15.720;38.004;181.777
29.570.313;26.099;-0.1984;15.110;40.446;216.880
29.609.375;24.573;0,529861111;20.299;41.972;246.795
29.648.438;27.320;4,98125;29.457;43.193;248.321
29.687.500;31.899;14.194;40.446;47.161;227.259
29.726.563;36.783;16.636;47.772;52.656;206.502
29.765.625;37.698;13.889;47.466;56.013;213.828
29.804.688;34.951;10.226;40.751;56.929;218.101
29.843.750;31.593;6,889583333;32.509;60.287;192.766
29.882.813;27.930;13.889;29.151;65.781;173.230
29.921.875;24.267;18.773;31.899;67.918;168.346
29.960.938;22.436;21.520;37.393;67.308;174.145
30.000.000;114.927;12.057;-12.973;3,921527778;29.151
30.039.063;134.158;23.657;-10.531;19.078;-12.057
30.078.125;162.546;36.172;-0.9615;32.509;-60.287
30.117.188;182.082;44.719;-0.9005;42.582;-103.938
30.156.250;179.335;48.382;-12.973;45.330;-141.178
30.195.313;163.462;44.414;-22.436;36.172;-173.535
30.234.375;154.304;36.477;-31.288;21.215;-177.198
30.273.438;158.883;30.678;-35.562;6,253472222;-154.304
30.312.500;163.767;29.762;-33.730;5,405555556;-141.178
30.351.563;156.441;31.593;-28.846;16.026;-139.957
30.390.625;142.705;31.593;-26.099;24.878;-121.337
30.429.688;137.515;28.846;-28.846;26.709;-116.758
30.468.750;141.789;25.794;-34.951;21.215;-159.188
30.507.813;144.231;22.741;-38.919;16.026;-195.208
30.546.875;139.042;18.162;-40.446;11.447;-197.650
30.585.938;130.800;14.499;-41.972;2,013888889;-182.692
30.625.000;127.747;15.720;-39.225;-0.3510;-146.062
30.664.063;129.884;21.215;-30.067;-0.4121;-104.853
30.703.125;132.021;27.015;-21.520;-0.3205;-114.621
30.742.188;129.884;30.372;-16.331;-0.4731;-175.061
30.781.250;124.084;28.541;-14.194;-0.7173;-219.322
30.820.313;119.811;23.657;-16.941;-0.7479;-224.512
30.859.375;120.116;20.604;-21.520;-0.4426;-215.659
30.898.438;122.558;19.689;-23.046;1,589583333;-195.818
30.937.500;123.474;17.552;-20.299;12.973;-165.293
30.976.563;122.558;14.499;-17.247;23.352;-139.347
31.015.625;120.421;12.363;-16.941;26.709;-129.884
31.054.688;121.337;12.668;-20.604;18.773;-141.178
31.093.750;125.305;14.805;-28.846;2,225694444;-166.209
31.132.813;127.747;16.941;-37.698;-13.278;-195.818
31.171.875;122.253;17.552;-44.414;-25.794;-217.491
31.210.938;112.485;16.026;-46.551;-31.288;-232.143
31.250.000;110.958;15.415;-41.056;-29.457;-247.100
31.289.063;115.232;15.415;-30.983;-24.267;-249.237
31.328.125;113.400;11.142;-25.794;-18.773;-239.774
31.367.188;105.769;2,4375;-27.930;-17.552;-253.510
31.406.250;97.833;-0.2595;-32.204;-19.383;-284.341
31.445.313;92.033;-0.5342;-33.120;-16.026;-286.172
31.484.375;86.538;-0.7173;-31.288;-0.5647;-273.657
31.523.438;81.044;-0.9005;-30.067;1,589583333;-257.173
31.562.500;80.739;-0.8089;-28.541;3,709722222;-221.764
31.601.563;84.707;-0.6563;-28.846;3,285416667;-200.092
31.640.625;88.675;-0.7173;-33.120;-0.0763;-193.376
31.679.688;90.201;-0.9005;-39.530;-10.836;-196.429
31.718.750;87.759;-11.142;-45.024;-19.689;-208.028
31.757.813;80.433;-12.668;-46.551;-24.878;-197.344
31.796.875;71.276;-12.973;-45.330;-26.404;-164.683
31.835.938;64.866;-11.142;-44.109;-26.099;-140.568
31.875.000;61.203;-0.7784;-43.498;-27.015;-147.589
31.914.063;61.203;-0.4121;-45.024;-29.457;-189.103
31.953.125;64.866;-0.2900;-50.824;-33.120;-240.079
31.992.188;66.392;-0.6868;-59.676;-38.309;-283.730
32.031.250;64.866;-13.889;-65.476;-40.140;-311.508
32.070.313;65.171;-20.299;-64.866;-35.256;-304.487
32.109.375;66.087;-24.267;-62.118;-26.404;-279.457
32.148.438;65.171;-23.657;-57.845;-16.331;-268.468
32.187.500;63.645;-21.215;-50.519;-0.3816;-275.794
32.226.563;62.118;-18.773;-43.803;5,617361111;-282.509
32.265.625;58.761;-16.026;-37.698;16.636;-266.331
32.304.688;53.571;-15.415;-32.509;21.215;-234.585
32.343.750;46.551;-16.941;-29.457;19.689;-205.586
32.382.813;39.835;-19.383;-29.151;14.805;-188.492
32.421.875;38.004;-23.352;-30.983;10.531;-176.893
32.460.938;40.140;-27.320;-35.562;3,497916667;-162.546
32.500.000;42.277;-28.846;-40.140;-0.0763;-148.504
32.539.063;41.361;-28.541;-41.361;-0.4121;-134.463
32.578.125;38.309;-27.015;-40.446;-0.5647;-113.400
32.617.188;32.814;-24.573;-41.056;-0.6258;-88.370
32.656.250;23.657;-24.878;-48.687;-0.7784;-62.118
32.695.313;16.941;-28.236;-61.813;-11.447;-43.803
32.734.375;16.941;-30.372;-70.360;-14.499;-51.129
32.773.438;18.468;-28.541;-70.360;-15.415;-63.339
32.812.500;16.636;-26.404;-63.339;-19.078;-53.266
32.851.563;11.447;-25.183;-52.961;-25.488;-35.867
32.890.625;3,285416667;-24.878;-45.330;-32.204;-34.951
32.929.688;-0.4731;-29.151;-45.635;-39.225;-46.551
32.968.750;-15.415;-37.698;-53.877;-44.109;-63.950
33.007.813;-22.741;-45.635;-62.729;-45.635;-79.212
33.046.875;-26.404;-49.298;-67.918;-44.109;-69.750
33.085.938;-28.541;-48.687;-69.750;-41.056;-45.940
33.125.000;-30.067;-45.635;-70.360;-38.614;-27.625
33.164.063;-31.899;-42.582;-69.139;-36.783;-17.247
33.203.125;-34.035;-39.835;-65.781;-34.646;-30.067
33.242.188;-33.730;-38.004;-63.950;-34.341;-59.066
33.281.250;-30.983;-37.698;-63.645;-36.783;-81.960
33.320.313;-29.151;-41.056;-64.866;-40.446;-95.696
33.359.375;-29.151;-44.109;-66.087;-41.056;-96.917
33.398.438;-30.678;-41.972;-64.866;-36.172;-77.381
33.437.500;-34.951;-37.393;-62.118;-31.593;-58.761
33.476.563;-36.783;-32.204;-59.676;-30.678;-70.360
33.515.625;-33.730;-27.930;-56.929;-27.015;-92.033
33.554.688;-30.067;-24.573;-52.656;-20.910;-94.170
33.593.750;-29.762;-21.520;-50.214;-19.689;-78.602
33.632.813;-29.457;-21.825;-50.214;-21.520;-62.729
33.671.875;-26.099;-24.878;-51.129;-20.299;-46.856
33.710.938;-23.352;-25.794;-49.908;-16.941;-19.689
33.750.000;-21.825;-24.267;-44.719;-14.194;2,4375
33.789.063;-18.162;-20.604;-37.088;-12.973;6,041666667
33.828.125;-10.531;-14.805;-31.288;-11.752;-0.6868
33.867.188;-0.1374;-10.226;-29.457;-0.8394;-29.762
33.906.250;4,557638889;-0.6258;-27.320;-0.3205;-46.245
33.945.313;11.142;-0.2289;-23.046;1,377777778;-60.592
33.984.375;6,253472222;0,954166667;-18.468;6,041666667;-65.476
34.023.438;0,10625;4,345833333;-14.805;16.026;-61.508
34.062.500;-0.8700;12.057;-11.142;23.657;-44.414
34.101.563;-11.447;18.162;-0.7479;30.983;-13.889
34.140.625;-0.9921;23.657;-0.4426;38.614;1,165972222
34.179.688;-0.9615;27.320;-0.5342;44.109;0,318055556
34.218.750;-0.9921;27.015;-0.7173;45.024;5,829166667
34.257.813;-11.447;24.267;-0.5952;43.803;31.593
34.296.875;-15.720;18.162;-0.4426;43.193;47.772
34.335.938;-21.215;5,617361111;-0.6563;41.056;56.319
34.375.000;-23.657;-0.1679;-12.057;37.698;65.781
34.414.063;-22.131;-0.6258;-13.889;36.172;59.982
34.453.125;-19.994;-0.6563;-0.9005;34.951;38.309
34.492.188;-19.383;-0.2595;-0.4121;32.814;15.415
34.531.250;-19.383;1,802083333;-0.1984;29.762;-0.6563
34.570.313;-19.689;2,013888889;-0.3816;24.573;-20.910
34.609.375;-23.046;-0.2595;-11.142;18.468;-25.794
34.648.438;-29.151;-0.8089;-21.520;13.584;-29.762
34.687.500;-34.341;-0.8089;-29.151;10.836;-31.288
34.726.563;-35.562;-0.3510;-30.678;6,253472222;-38.004
34.765.625;-33.425;2,225694444;-28.236;4,769444444;-39.835
34.804.688;-30.067;6,041666667;-26.709;3,285416667;-36.783
34.843.750;-26.099;11.447;-28.236;0,741666667;-38.309
34.882.813;-22.741;6,677083333;-29.457;-0.3816;-29.457
34.921.875;-21.520;3,285416667;-28.236;-0.9005;-20.299
34.960.938;-23.046;0,529861111;-27.320;-10.531;-28.541
35.000.000;-24.573;0,318055556;-21.520;-0.6868;-39.835
35.039.063;-24.878;2,65;-11.142;0,318055556;-29.151
35.078.125;-24.573;10.226;-0.3510;4,345833333;-0.7784
35.117.188;-21.520;16.941;-0.1679;4,345833333;-0.2289
35.156.250;-17.552;19.994;-0.5037;0,529861111;-0.8700
35.195.313;-15.720;16.636;-10.836;-0.6258;-0.2289
35.234.375;-16.331;6,253472222;-13.889;-10.836;14.805
35.273.438;-18.773;0,954166667;-14.499;-11.447;18.773
35.312.500;-21.520;-0.2595;-12.973;-0.7784;10.226
35.351.563;-22.131;-0.3816;-0.9615;-0.2900;5,829166667
35.390.625;-19.383;-0.2289;-0.4731;0,10625;22.741
35.429.688;-16.636;2,013888889;-0.0153;2,225694444;53.571
35.468.750;-17.247;5,829166667;1,377777778;5,617361111;84.402
35.507.813;-21.215;6,465277778;1,802083333;12.973;90.201
35.546.875;-23.962;5,617361111;2,861805556;16.026;84.402
35.585.938;-23.657;4,98125;6,889583333;18.468;91.117
35.625.000;-22.436;6,253472222;16.941;23.046;84.096
35.664.063;-18.773;12.973;19.383;26.099;51.435
