Time;Fp2-F4;F4-C4;C4-P4;P4-O2;C4-A1
17.656.250;31.288;-14.805;-17.552;-0.8089;45.940
17.695.313;38.309;-12.057;-17.247;-10.531;80.433
17.734.375;40.446;-13.889;-18.162;-11.142;89.591
17.773.438;38.309;-20.604;-21.520;-13.584;65.171
17.812.500;37.393;-31.899;-25.183;-17.857;22.131
17.851.563;38.919;-41.056;-27.625;-19.689;-14.499
17.890.625;37.088;-44.719;-30.678;-18.773;-41.056
17.929.688;28.846;-45.940;-33.425;-15.720;-51.129
17.968.750;20.604;-43.498;-31.593;-0.9921;-46.856
18.007.813;19.383;-38.309;-24.878;-0.2289;-39.835
18.046.875;24.573;-30.678;-13.889;2,65;-0.9310
18.085.938;33.120;-24.878;-0.1679;4,557638889;35.256
18.125.000;40.751;-23.657;4,769444444;4,345833333;41.361
18.164.063;44.414;-23.046;11.142;2,861805556;3,285416667
18.203.125;43.803;-19.383;11.447;-0.0458;-35.562
18.242.188;44.109;-13.584;6,041666667;-0.5037;-58.150
18.281.250;47.772;-0.5342;4,98125;-0.7173;-56.013
18.320.313;53.266;2,65;5,405555556;-0.8700;-31.288
18.359.375;58.455;10.836;4,345833333;-10.531;0,529861111
18.398.438;61.813;14.194;1,589583333;-15.415;4,769444444
18.437.500;61.508;13.889;0,741666667;-24.267;-25.794
18.476.563;57.540;6,677083333;0,954166667;-34.341;-66.392
18.515.625;53.877;2,013888889;-0.0763;-38.614;-99.664
18.554.688;52.656;-0.4731;-0.6258;-35.256;-120.116
18.593.750;50.519;-12.973;-14.194;-30.372;-125.305
18.632.813;44.109;-20.604;-26.404;-27.320;-120.726
18.671.875;36.783;-26.099;-41.972;-23.046;-92.949
18.710.938;32.509;-28.846;-51.740;-20.910;-42.582
18.750.000;29.151;-30.067;-50.824;-21.520;3,921527778
18.789.063;23.657;-29.457;-44.719;-22.131;44.109
18.828.125;16.941;-24.267;-36.783;-21.520;73.718
18.867.188;10.531;-18.162;-29.151;-20.604;89.591
18.906.250;3,709722222;-19.994;-26.099;-18.773;89.286
18.945.313;0,954166667;-28.236;-24.878;-16.026;71.276
18.984.375;0,529861111;-36.172;-23.352;-14.805;45.940
19.023.438;2,225694444;-41.056;-23.962;-15.415;47.466
19.062.500;3,709722222;-42.582;-23.962;-15.110;59.066
19.101.563;4,557638889;-42.277;-23.046;-14.499;33.120
19.140.625;10.531;-38.614;-23.046;-16.941;-23.352
19.179.688;17.247;-32.509;-20.604;-23.046;-63.339
19.218.750;25.183;-24.878;-12.668;-26.709;-56.624
19.257.813;34.646;-18.468;-0.1374;-25.183;-23.657
19.296.875;41.056;-12.668;6,465277778;-19.078;5,617361111
19.335.938;41.667;-0.6563;16.941;-13.278;30.678
19.375.000;40.751;-0.2289;21.215;-10.836;0,954166667
19.414.063;40.446;-0.1068;21.215;-0.9921;-77.381
19.453.125;36.783;-0.4731;13.584;-12.363;-106.685
19.492.188;30.678;-12.057;1,802083333;-16.026;-53.266
19.531.250;27.015;-15.720;-0.3816;-14.805;35.256
19.570.313;25.488;-13.584;-0.5342;-10.226;128.663
19.609.375;24.267;-0.9310;-0.5952;-0.8089;173.230
19.648.438;24.573;-0.7173;-0.6868;-11.447;138.431
19.687.500;24.878;-0.7784;-0.8394;-18.773;62.424
19.726.563;21.520;-10.531;-12.973;-27.625;-11.142
19.765.625;11.447;-17.552;-20.910;-32.204;-39.835
19.804.688;0,529861111;-27.930;-28.236;-29.762;-17.857
19.843.750;-0.3816;-38.919;-30.372;-21.825;0,318055556
19.882.813;-0.4121;-47.161;-28.846;-11.752;3,921527778
19.921.875;-0.1374;-51.435;-24.878;-0.1984;0,318055556
19.960.938;0,529861111;-52.961;-19.383;3,921527778;-27.625
20.000.000;107.906;5,829166667;-13.889;1,589583333;0,10625
20.039.063;102.717;12.363;-14.194;11.142;-125.611
20.078.125;95.391;20.604;-16.331;26.404;-267.857
20.117.188;83.486;26.099;-20.604;38.309;-379.579
20.156.250;61.203;24.573;-25.794;42.277;-428.724
20.195.313;43.803;22.131;-27.625;40.140;-395.147
20.234.375;47.161;20.604;-27.320;33.120;-326.160
20.273.438;63.645;19.383;-27.015;24.878;-279.151
20.312.500;76.160;19.078;-27.625;18.773;-275.488
20.351.563;75.855;19.689;-31.288;12.057;-308.150
20.390.625;67.613;19.383;-40.140;0,529861111;-346.917
20.429.688;62.424;17.857;-52.045;-11.447;-356.685
20.468.750;67.308;17.552;-60.897;-22.131;-338.675
20.507.813;77.076;19.689;-61.508;-26.404;-334.096
20.546.875;79.212;22.436;-58.455;-23.962;-351.496
20.585.938;74.328;24.267;-59.066;-22.131;-375.916
20.625.000;70.971;24.878;-62.729;-24.267;-386.600
20.664.063;74.023;27.320;-65.781;-27.625;-377.137
20.703.125;77.381;30.372;-69.750;-30.983;-397.589
20.742.188;72.802;27.015;-77.686;-36.172;-435.745
20.781.250;62.729;18.162;-85.623;-39.530;-421.398
20.820.313;56.013;11.142;-88.675;-38.004;-376.832
20.859.375;56.929;3,285416667;-85.928;-31.593;-341.117
20.898.438;58.150;-0.1679;-76.465;-21.520;-303.877
20.937.500;53.571;-0.7479;-62.424;-11.447;-270.604
20.976.563;46.856;-11.447;-52.350;-0.4426;-259.921
21.015.625;41.361;-13.584;-48.687;-0.0458;-259.005
21.054.688;39.530;-12.363;-46.856;1,165972222;-255.647
21.093.750;41.361;-0.7784;-44.719;0,318055556;-266.026
21.132.813;44.414;-0.2289;-43.498;-0.2900;-270.604
21.171.875;45.024;0,10625;-42.888;-0.3816;-240.995
21.210.938;45.330;3,073611111;-41.667;-0.2289;-190.324
21.250.000;48.993;13.584;-39.835;0,10625;-136.600
21.289.063;52.350;20.910;-37.698;0,741666667;-99.359
21.328.125;51.740;22.131;-34.646;0,954166667;-99.054
21.367.188;49.298;19.689;-29.457;0,741666667;-136.294
21.406.250;48.077;15.720;-22.436;-0.0153;-193.987
21.445.313;50.214;12.363;-18.162;-0.0763;-240.690
21.484.375;55.403;12.363;-19.689;0,10625;-249.237
21.523.438;60.287;16.636;-22.741;2,013888889;-231.838
21.562.500;60.897;20.299;-25.794;4,133333333;-219.628
21.601.563;56.624;19.689;-28.541;4,557638889;-220.543
21.640.625;52.045;15.110;-31.899;0,741666667;-229.701
21.679.688;48.077;4,557638889;-37.698;-0.6563;-235.195
21.718.750;42.888;-0.0763;-47.772;-11.142;-222.375
21.757.813;36.477;-0.3205;-59.066;-14.499;-199.481
21.796.875;34.341;-0.2595;-67.613;-19.994;-184.829
21.835.938;37.088;-0.2595;-71.581;-25.183;-181.166
21.875.000;41.361;-0.6258;-72.497;-29.151;-186.966
21.914.063;44.719;-11.447;-70.971;-30.983;-208.333
21.953.125;47.466;-16.636;-64.560;-31.288;-237.027
21.992.188;49.298;-19.078;-54.182;-30.678;-256.258
22.031.250;48.993;-16.026;-42.582;-28.236;-255.037
22.070.313;47.161;-0.9310;-32.814;-25.183;-235.195
22.109.375;49.298;-0.4121;-23.352;-21.825;-221.764
22.148.438;52.350;-0.4426;-19.383;-19.078;-214.438
22.187.500;53.266;-0.6868;-22.131;-17.857;-199.786
22.226.563;51.435;-10.531;-25.794;-16.941;-189.713
22.265.625;48.993;-16.331;-25.183;-15.110;-184.829
22.304.688;46.245;-19.689;-21.520;-11.447;-171.398
22.343.750;42.277;-20.604;-19.383;-0.7479;-156.136
22.382.813;35.867;-22.741;-20.604;-0.4121;-147.894
22.421.875;28.541;-25.488;-24.267;-0.4121;-145.757
22.460.938;24.267;-26.404;-31.288;-0.7479;-148.810
22.500.000;20.604;-26.099;-41.972;-11.752;-145.757
22.539.063;12.973;-28.541;-54.182;-16.636;-130.800
22.578.125;1,377777778;-34.646;-63.339;-20.299;-121.642
22.617.188;-0.9310;-42.277;-66.697;-16.331;-112.485
22.656.250;-14.805;-47.161;-64.560;-0.7784;-91.422
22.695.313;-12.363;-50.824;-59.066;-0.2595;-85.012
22.734.375;-0.7479;-52.961;-54.182;-0.2900;-102.106
22.773.438;-0.1984;-50.519;-50.519;-0.5952;-102.411
22.812.500;3,285416667;-42.277;-47.466;-10.836;-63.950
22.851.563;10.531;-32.204;-44.414;-16.941;-36.477
22.890.625;15.720;-23.352;-40.140;-20.299;-53.877
22.929.688;22.741;-16.636;-38.614;-21.520;-92.033
22.968.750;31.288;-10.226;-42.888;-25.794;-138.736
23.007.813;37.393;-0.5647;-48.993;-33.425;-189.408
23.046.875;42.582;-0.5647;-51.740;-41.056;-219.322
23.085.938;47.466;-0.9005;-49.603;-45.024;-213.828
23.125.000;47.161;-10.836;-45.940;-45.024;-176.587
23.164.063;41.667;-10.226;-41.667;-44.109;-130.495
23.203.125;38.309;-10.836;-38.004;-42.582;-115.232
23.242.188;39.225;-13.889;-35.256;-39.530;-140.263
23.281.250;39.835;-17.247;-34.646;-37.393;-176.282
23.320.313;38.614;-19.689;-37.698;-36.172;-204.670
23.359.375;39.835;-21.825;-41.667;-33.120;-217.796
23.398.438;42.277;-23.046;-45.635;-28.236;-202.534
